AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1574554307
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.453
Fish length - width - heigth, cm: 36;4.3;6.8;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.547
Salinity: 0.5
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-24 08:57:18;9.000277777777777;1574586708;195.73964691409012;88.67006005208283;-0.007227148157750891;88.01635293436357;0.9475010200686211;0.0;0.007863603139536945;870;84.87607638072855;85.124;80.828;87.485;6.6569999999999965;10.803126912819913;69.6401766004415;9.000277777777777;540.0166666666667;32401;0.3750115740740741;0.453;88.67006005208283;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.11879546483979;
2019-11-24 09:17:18;9.33361111111111;1574587908;188.26593367857686;85.28446795639532;-0.006951201850024563;87.94197758764726;0.9399547509539706;0.0;0.008414753514228645;870;84.92592470588234;85.307;81.193;87.409;6.216000000000008;10.803126912819913;69.6401766004415;9.33361111111111;560.0166666666667;33601;0.388900462962963;0.453;85.28446795639532;10.175186466494164;11.179729863349184;0.3105480517596996;-0.321044921875;17.42698527915695;
2019-11-24 09:37:18;9.666944444444445;1574589108;196.2207954503303;88.88802033899962;-0.007244913244242637;87.8964067392998;0.9528193688108392;0.0;0.007463459288055626;870;84.74308598351001;84.977;81.037;87.485;6.447999999999993;10.803126912819913;69.6401766004415;9.666944444444445;580.0166666666667;34801;0.40278935185185183;0.453;88.88802033899962;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.163333360221653;
2019-11-24 09:57:18;10.000277777777777;1574590308;181.69315547635802;82.30699943079019;-0.00670852009073683;87.8574023158897;0.940614510886317;0.0;0.008363466540380539;870;84.94330317273796;85.252;80.95;87.636;6.685999999999993;10.803126912819913;69.6401766004415;10.000277777777777;600.0166666666667;36001;0.4166782407407407;0.453;82.30699943079019;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;16.818570858474818;
2019-11-24 10:17:18;10.33388888888889;1574591508;200.2153796366656;90.69756697540952;-0.007392402279797732;87.84746803740096;0.952041738934003;0.0;0.00751584592757619;871;84.63527379553467;85.05;80.465;87.409;6.944000000000003;10.803126912819913;69.6401766004415;10.33388888888889;620.0333333333333;37202;0.4305787037037037;0.453;90.69756697540952;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.533095209598336;
2019-11-24 10:37:18;10.667222222222222;1574592708;201.55844444573975;91.30597533392012;-0.007441991254303754;87.69716219065461;0.9519146543797656;0.0;0.007525797456090575;871;84.45966862514689;84.758;80.465;87.165;6.700000000000003;10.803126912819913;69.6401766004415;10.667222222222222;640.0333333333333;38402;0.4444675925925926;0.453;91.30597533392012;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;18.657417067511563;
2019-11-24 10:57:18;11.000555555555556;1574593908;197.54988536663436;89.49009807108537;-0.007293986234265542;87.42706491211365;0.9550084869400043;0.0;0.007275382590303349;871;84.25478873239435;84.612;80.534;87.033;6.498999999999995;10.803126912819913;69.6401766004415;11.000555555555556;660.0333333333333;39602;0.4583564814814815;0.453;89.49009807108537;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;18.2863616211159;
2019-11-24 11:17:18;11.33388888888889;1574595108;185.58093371073915;84.06816297096483;-0.006852065610243583;87.44420321524706;0.9431656795018851;0.0;0.00818667236189311;871;84.46385294117647;84.703;80.759;87.089;6.329999999999998;10.803126912819913;69.6401766004415;11.33388888888889;680.0333333333333;40802;0.47224537037037034;0.453;84.06816297096483;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;17.178446130306305;
2019-11-24 11:37:18;11.667222222222222;1574596308;198.53496574627002;89.93633948306032;-0.007330357618209261;87.55582053494332;0.9581896745175537;0.0;0.007013459789194115;871;84.36794953051641;84.749;80.241;87.296;7.055000000000007;10.803126912819913;69.6401766004415;11.667222222222222;700.0333333333333;42002;0.48613425925925924;0.453;89.93633948306032;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.377546366753453;
2019-11-24 11:57:18;12.000555555555556;1574597508;190.40102219109946;86.25166305256806;-0.007030034121632192;87.43352603788956;0.9403543782386177;0.0;0.008371909115267067;871;84.37562602579132;84.649;80.482;87.165;6.683000000000007;10.803126912819913;69.6401766004415;12.000555555555556;720.0333333333333;43202;0.5000231481481482;0.453;86.25166305256806;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.62462143855344;
2019-11-24 12:17:18;12.33388888888889;1574598708;204.77074959815468;92.76114956796407;-0.007560596787880702;87.50442265102421;0.9550917881098194;0.0;0.007281505407795499;871;84.21335453474677;84.412;80.241;87.014;6.772999999999996;10.803126912819913;69.6401766004415;12.33388888888889;740.0333333333333;44402;0.513912037037037;0.453;92.76114956796407;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;18.954766638458743;
2019-11-24 12:37:19;12.667222222222222;1574599908;190.0338558382949;86.0853366947476;-0.007016477513800849;87.17977470205162;0.9557757531704417;0.0;0.0072173269157401335;870;84.1338401880141;84.376;80.638;86.808;6.170000000000002;10.803126912819913;69.6401766004415;12.667222222222222;760.0333333333333;45602;0.527800925925926;0.453;86.0853366947476;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.590634394268246;
2019-11-24 12:57:19;13.000555555555556;1574601108;203.42379764186848;92.15098033176642;-0.0075108642911539385;87.3074616016316;0.9457318040982479;0.0;0.00799500697408133;870;84.04630787309047;84.304;79.846;86.977;7.131;10.803126912819913;69.6401766004415;13.000555555555556;780.0333333333333;46802;0.5416898148148148;0.453;92.15098033176642;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.830084963684765;
2019-11-24 13:17:19;13.33388888888889;1574602308;200.02402270461667;90.61088228519135;-0.007385336951333452;86.88137021919167;0.9531748980179904;0.0;0.007430900392224504;870;83.67381411764705;83.96;79.658;86.771;7.1129999999999995;10.803126912819913;69.6401766004415;13.33388888888889;800.0333333333333;48002;0.5555787037037037;0.453;90.61088228519135;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;18.515382103606605;
2019-11-24 13:37:19;13.667222222222222;1574603508;193.81348534337093;87.79750886054703;-0.007156029938898357;86.69499067642019;0.961042777419506;0.0;0.00677791420479514;870;83.59307058823529;83.807;79.915;86.528;6.6129999999999995;10.803126912819913;69.6401766004415;13.667222222222222;820.0333333333333;49202;0.5694675925925926;0.453;87.79750886054703;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;17.94049879330542;
2019-11-24 13:57:19;14.000555555555556;1574604708;210.71252590039055;95.45277423287692;-0.007779980537332947;87.04710453508594;0.949546826227703;0.0;0.00770886429118773;870;83.66476028202116;84.014;79.368;86.677;7.309000000000012;10.803126912819913;69.6401766004415;14.000555555555556;840.0333333333333;50402;0.5833564814814814;0.453;95.45277423287692;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;19.504771868443115;
2019-11-24 14:17:19;14.33388888888889;1574605908;183.7695570652001;83.24760935053565;-0.006785185509082749;86.64639717109985;0.9474677198109214;0.0;0.007880031334995976;870;83.69158490566039;84.023;79.897;86.268;6.370999999999995;10.803126912819913;69.6401766004415;14.33388888888889;860.0333333333333;51602;0.5972453703703704;0.453;83.24760935053565;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.010774616294054;
2019-11-24 14:37:19;14.667222222222222;1574607108;199.82212032909663;90.51942050908077;-0.007377882261370076;86.90592918098065;0.9518686286142269;0.0;0.007533836517465865;870;83.70080352941177;84.032;79.88;86.677;6.797000000000011;10.803126912819913;69.6401766004415;14.667222222222222;880.0333333333333;52802;0.6111342592592592;0.453;90.51942050908077;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.496692850286767;
2019-11-24 14:57:19;15.000555555555556;1574608308;198.34973382848793;89.85242942430503;-0.007323518439052354;86.77995884329255;0.9454491283730604;0.0;0.00801580238652445;870;83.60063102232667;83.942;79.641;86.416;6.7749999999999915;10.803126912819913;69.6401766004415;15.000555555555556;900.0333333333333;54002;0.6250231481481482;0.453;89.85242942430503;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.36040022755904;
2019-11-24 15:17:19;15.33388888888889;1574609509;187.92568792410745;85.13033662962067;-0.0069386392112522795;86.61321021675334;0.9391300339869373;0.0;0.008487370778830881;870;83.5953199527745;83.816;79.915;86.23;6.314999999999998;10.803126912819913;69.6401766004415;15.33388888888889;920.0333333333333;55202;0.638912037037037;0.453;85.13033662962067;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.39549016138085;
2019-11-24 15:37:19;15.667222222222222;1574610709;200.02260447464602;90.61023982701465;-0.007385284587092067;86.75283755908254;0.9472548965023195;0.0;0.007872746986958149;870;83.54357209847596;83.78;79.402;86.454;7.0519999999999925;10.803126912819913;69.6401766004415;15.667222222222222;940.0333333333333;56402;0.652800925925926;0.453;90.61023982701465;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;18.51525082402597;
2019-11-24 15:57:19;16.000555555555554;1574611909;190.910557646446;86.48248261384003;-0.007048847317044937;86.39193070103495;0.9471605297760761;0.0;0.007889062236591853;870;83.33238307873091;83.707;79.368;86.286;6.918000000000006;10.803126912819913;69.6401766004415;16.000555555555554;960.0333333333333;57602;0.6666898148148148;0.453;86.48248261384003;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.67178699158808;
2019-11-24 16:17:19;16.33388888888889;1574613109;194.34617589230993;88.03881767921641;-0.00717569807246307;86.3868393156871;0.9466083028784272;0.0;0.007944227659048158;870;83.26862617924527;83.573;79.47;86.101;6.631;10.803126912819913;69.6401766004415;16.33388888888889;980.0333333333333;58802;0.6805787037037037;0.453;88.03881767921641;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.98980771591993;
2019-11-24 16:37:19;16.66722222222222;1574614309;189.43125095732717;85.81235668366921;-0.006994227985797721;86.23562656078879;0.9516424788558979;0.0;0.007547066384099819;870;83.195866039953;83.456;79.521;85.878;6.356999999999999;10.803126912819913;69.6401766004415;16.66722222222222;1000.0333333333333;60002;0.6944675925925926;0.453;85.81235668366921;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.53485379612933;
2019-11-24 16:57:19;17.000555555555554;1574615509;200.89385898818364;91.0049181216472;-0.007417453263963182;86.41130127631205;0.9435270279065243;0.0;0.008160605734826758;870;83.1857388235294;83.501;78.978;86.045;7.067000000000007;10.803126912819913;69.6401766004415;17.000555555555554;1020.0333333333333;61202;0.7083564814814814;0.453;91.0049181216472;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.59589918820502;
2019-11-24 17:17:19;17.33388888888889;1574616709;190.83618352772348;86.44879113805874;-0.007046101257247732;86.06762327309903;0.9445528444352277;0.0;0.008081384880325186;870;83.00195652173912;83.241;78.893;85.823;6.929999999999993;10.803126912819913;69.6401766004415;17.33388888888889;1040.0333333333333;62402;0.7222453703703704;0.453;86.44879113805874;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.6649024923757;
2019-11-24 17:37:19;17.66722222222222;1574617909;198.25163345381503;89.80798995457822;-0.007319896352503872;86.12537412902111;0.9503381962644734;0.0;0.007648167654758648;870;82.94392009400707;83.187;78.995;85.804;6.8089999999999975;10.803126912819913;69.6401766004415;17.66722222222222;1060.0333333333333;63602;0.7361342592592592;0.453;89.80798995457822;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.351319488670704;
2019-11-24 17:57:19;18.000555555555554;1574619109;190.43951153888474;86.2690987271148;-0.007031455234949422;85.96370360301508;0.9451588083525863;0.0;0.008032375053305053;870;82.90881690140846;83.187;79.249;85.86;6.611000000000004;10.803126912819913;69.6401766004415;18.000555555555554;1080.0333333333333;64802;0.7500231481481482;0.453;86.2690987271148;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.628184235519157;
2019-11-24 18:17:19;18.33388888888889;1574620309;205.0551527374788;92.8899841900779;-0.007571097591661792;85.84210820704368;0.9625292218089927;0.0;0.006647348225630401;870;82.54672117647057;82.697;78.438;85.509;7.070999999999998;10.803126912819913;69.6401766004415;18.33388888888889;1100.0333333333333;66002;0.763912037037037;0.453;92.8899841900779;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;18.981092640330168;
2019-11-24 18:37:19;18.66722222222222;1574621509;187.52367123213475;84.94822306815705;-0.006923795850489241;85.67315186545741;0.9442042697060743;0.0;0.008106747345590363;870;82.6636357226792;82.92;78.792;85.454;6.661999999999992;10.803126912819913;69.6401766004415;18.66722222222222;1120.0333333333333;67202;0.777800925925926;0.453;84.94822306815705;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;17.358277167845095;
2019-11-24 18:57:19;19.000555555555554;1574622709;200.97041657336945;91.03959870773636;-0.007420279942254781;85.7741555729352;0.949139596045357;0.0;0.0077399126155531794;870;82.55000470035253;82.955;78.64;85.657;7.016999999999996;10.803126912819913;69.6401766004415;19.000555555555554;1140.0333333333333;68402;0.7916898148148148;0.453;91.03959870773636;10.05831422915811;11.05131943605679;0.3069810954460219;-0.31982421875;18.60298580172013;
2019-11-24 19:17:19;19.33388888888889;1574623909;186.77913368019054;84.61094755712632;-0.006896305848940032;85.62223125072731;0.935668137264614;0.0;0.008720228835310036;870;82.61683254716982;82.982;78.927;85.252;6.324999999999989;10.803126912819913;69.6401766004415;19.33388888888889;1160.0333333333333;69602;0.8055787037037037;0.453;84.61094755712632;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.289358459590293;
2019-11-24 19:37:19;19.66722222222222;1574625109;194.06575364646073;87.91178640184671;-0.007165344252225666;85.70304617370783;0.9401652672442132;0.0;0.008399989664455314;870;82.58427529411766;82.884;78.589;85.27;6.680999999999997;10.803126912819913;69.6401766004415;19.66722222222222;1180.0333333333333;70802;0.8194675925925926;0.453;87.91178640184671;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;17.96385020860634;
2019-11-24 19:57:19;20.000555555555554;1574626309;180.08430064431946;81.57818819187672;-0.006649117550583279;85.51519909989437;0.9401483589753227;0.0;0.008391286869315683;870;82.62625117370891;82.902;78.17;85.197;7.027000000000001;10.803126912819913;69.6401766004415;20.000555555555554;1200.0333333333333;72002;0.8333564814814814;0.453;81.57818819187672;10.175186466494164;11.179729863349184;0.3105480517596996;-0.322265625;16.669645936549728;
