AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1577045692
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.47000000000000003
Fish length - width - heigth, cm: 34;3.8;6.8;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.53
Salinity: 0.8
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-23 14:45:22;18.75027777777778;1577113192;297.29112005936986;139.72682642790383;-0.010892959316293848;94.3789579325555;0.9425265210443609;0.0;0.008227727472323152;871;89.64244065804935;90.176;84.36;93.833;9.472999999999999;11.300754545020327;67.08510638297872;18.75027777777778;1125.0166666666667;67501;0.781261574074074;0.47000000000000003;139.72682642790383;0.4747907676018501;0.5133026576802049;0.015097136990594262;-0.11962890625;26.30719204412515;
2019-12-23 15:10:23;19.166944444444443;1577114692;55.99988198926144;26.319944534952878;-0.0020518757375076043;91.22002216538019;0.6846014751028502;0.0;0.019285544398747807;869;90.33030470588236;90.273;88.673;92.243;3.569999999999993;11.300754545020327;67.08510638297872;19.166944444444443;1150.0166666666667;69001;0.7986226851851852;0.47000000000000003;26.319944534952878;0.4747907676018501;0.5133026576802049;0.015097136990594262;-0.11962890625;4.955410876872621;
2019-12-23 15:35:23;19.58361111111111;1577116192;44.36389841034332;20.851032252861362;-0.001625524974979259;92.16935801167882;0.5552708315269562;2.624018826573762e-231;0.022887268372628288;869;91.4642373678026;91.45;90.079;93.105;3.0260000000000105;11.300754545020327;67.08510638297872;19.58361111111111;1175.0166666666667;70501;0.8159837962962962;0.47000000000000003;20.851032252861362;0.4747907676018501;0.5133026576802049;0.015097136990594262;-0.11962890625;3.9257465714882067;
2019-12-23 16:00:22;20.00027777777778;1577117692;182.5496690868922;85.79834447083934;-0.006688750468461054;93.83184085170092;0.9200695594948847;0.0;0.009702915697516691;871;90.92004935370153;90.938;87.46;93.691;6.231000000000009;11.300754545020327;67.08510638297872;20.00027777777778;1200.0166666666667;72001;0.8333449074074074;0.47000000000000003;85.79834447083934;0.4747907676018501;0.5133026576802049;0.015097136990594262;-0.11962890625;16.153759322852707;
2019-12-23 16:25:23;20.416944444444443;1577119192;77.7744380129489;36.55398586608599;-0.002849711047385079;93.39040135123558;0.7790788861250958;0.0;0.016131129102417183;870;92.15443713278496;92.263;89.827;93.955;4.128;11.300754545020327;67.08510638297872;20.416944444444443;1225.0166666666667;73501;0.8507060185185186;0.47000000000000003;36.55398586608599;0.4747907676018501;0.5133026576802049;0.015097136990594262;-0.11962890625;6.882234075884798;
2019-12-23 16:50:23;20.83361111111111;1577120692;73.11894639144784;34.365904803980484;-0.002679130503908938;94.07664517670068;0.7803063218374354;0.0;0.01610523531893752;870;92.91468197879858;92.924;91.036;94.67;3.6340000000000003;11.300754545020327;67.08510638297872;20.83361111111111;1250.0166666666667;75001;0.8680671296296296;0.47000000000000003;34.365904803980484;0.4747907676018501;0.5133026576802049;0.015097136990594262;-0.11962890625;6.470271175270121;
2019-12-23 17:15:23;21.25027777777778;1577122193;286.8313290761121;134.8107246657727;-0.010509705091899893;95.03110927014495;0.9816451181689426;0.0;0.004644201093490373;870;90.46626260257915;90.546;85.453;94.957;9.50399999999999;11.300754545020327;67.08510638297872;21.25027777777778;1275.0166666666667;76501;0.8854282407407408;0.47000000000000003;134.8107246657727;24.78421613350066;26.794547994485747;0.7880749410142867;-0.62744140625;25.38160862917815;
2019-12-23 17:40:23;21.666944444444443;1577123693;257.14543454506133;120.85835423617884;-0.009421992679467429;93.57833297733124;0.9810309644513231;0.0;0.004726816905167651;870;89.48530199764983;89.537;84.905;94.118;9.212999999999994;11.300754545020327;67.08510638297872;21.666944444444443;1300.0166666666667;78001;0.9027893518518518;0.47000000000000003;120.85835423617884;25.017960608172764;27.047252276570415;0.7955074198991299;-0.63232421875;22.754713724701894;
2019-12-23 18:05:23;22.08361111111111;1577125193;309.66610082054694;145.54306738565708;-0.01134638746424694;92.86867448214431;0.9813814476619547;0.0;0.004685705925608207;870;87.93482470588235;87.6105;83.228;92.964;9.736000000000004;11.300754545020327;67.08510638297872;22.08361111111111;1325.0166666666667;79501;0.920150462962963;0.47000000000000003;145.54306738565708;25.017960608172764;27.047252276570415;0.7955074198991299;-0.63232421875;27.402249963654082;
2019-12-23 18:30:23;22.50027777777778;1577126693;285.64059955110764;134.2510817890206;-0.010466075910274847;91.08410888957997;0.9853929280958116;0.0;0.00414789485031478;870;86.53457579318449;86.302;81.761;91.865;10.104;11.300754545020327;67.08510638297872;22.50027777777778;1350.0166666666667;81001;0.937511574074074;0.47000000000000003;134.2510817890206;25.017960608172764;27.047252276570415;0.7955074198991299;-0.63232421875;25.27624137071228;
2019-12-23 18:55:23;22.916944444444443;1577128192;315.57968181493527;148.3224504530196;-0.011563065302362714;91.40119864754672;0.9821633666606392;0.0;0.004583556585978606;870;86.37498824911867;86.006;81.29;91.509;10.218999999999994;11.300754545020327;67.08510638297872;22.916944444444443;1375.0166666666667;82501;0.9548726851851852;0.47000000000000003;148.3224504530196;25.017960608172764;27.047252276570415;0.7955074198991299;-0.63232421875;27.925540773203974;
2019-12-23 19:20:23;23.33361111111111;1577129692;343.9957392270559;161.67799743671628;-0.012604249974336382;90.5847710355957;0.9876543079028082;0.0;0.003815573242805959;870;85.09929764705882;84.777;79.859;91.036;11.177000000000007;11.300754545020327;67.08510638297872;23.33361111111111;1400.0166666666667;84001;0.9722337962962962;0.47000000000000003;161.67799743671628;25.017960608172764;27.047252276570415;0.7955074198991299;-0.63232421875;30.44006821461647;
2019-12-23 19:45:23;23.75027777777778;1577131192;280.7572486556075;131.95590686813554;-0.010287146439992493;90.69916079166848;0.9822686764808567;0.0;0.004570005595347947;870;86.22822914218567;86.024;81.586;90.761;9.174999999999997;11.300754545020327;67.08510638297872;23.75027777777778;1425.0166666666667;85501;0.9895949074074074;0.47000000000000003;131.95590686813554;25.017960608172764;27.047252276570415;0.7955074198991299;-0.63232421875;24.844115278950383;
