AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1576248210
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.491
Fish length - width - heigth, cm: 35;4.5;7.3;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.509
Salinity: 30.0
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-14 05:54:02;15.4175;1576303712;209.7607494340026;102.99252797209527;-0.009669404963715239;91.54420627937118;0.9820677996109115;0.0;0.004598528321428684;871;87.3386294117647;87.2625;82.341;91.41;9.069000000000003;9.390070390729239;64.17311608961303;15.4175;925.05;55503;0.6423958333333334;0.491;102.99252797209527;20.343071114730684;22.53026038827127;0.6437217253791792;-0.53466796875;22.338570501143224;
2019-12-14 06:19:02;15.834166666666667;1576305212;206.1530729693134;101.22115882793288;-0.009503100806196388;91.30625741249793;0.9798239873758189;0.0;0.004877752322247893;871;87.16780235294118;87.235;82.412;91.351;8.938999999999993;9.390070390729239;64.17311608961303;15.834166666666667;950.05;57003;0.6597569444444444;0.491;101.22115882793288;18.473115317353855;20.45925592725112;0.584550169350032;-0.49560546875;21.954369284904097;
2019-12-14 06:44:03;16.250555555555554;1576306712;197.08010229218377;96.76633022546223;-0.009084861321746593;91.03343227194536;0.9795758818569619;0.0;0.004907651676718488;869;87.09172470588236;87.047;82.535;90.82;8.284999999999997;9.390070390729239;64.17311608961303;16.250555555555554;975.0333333333333;58502;0.6771064814814814;0.491;96.76633022546223;17.771881893337543;19.682629254368564;0.5623608358391018;-0.48095703125;20.988138969305254;
2019-12-14 07:09:02;16.6675;1576308212;166.0802244550513;81.54539020743019;-0.007655850539501816;91.01735179242635;0.9781527037031902;0.0;0.00506978318329873;871;87.69043544600939;87.73349999999999;83.891;91.292;7.400999999999996;9.390070390729239;64.17311608961303;16.6675;1000.05;60003;0.6944791666666666;0.491;81.54539020743019;18.122498605345697;20.07094259080984;0.5734555025945668;-0.48828125;17.686792275702356;
2019-12-14 07:34:02;17.08416666666667;1576309712;195.28036346834963;95.88265846295967;-0.009001898214666121;91.446644824072;0.9807411369733227;0.0;0.004762790482091187;871;87.53608695652173;87.479;82.748;91.45;8.701999999999998;9.390070390729239;64.17311608961303;17.08416666666667;1025.05;61503;0.7118402777777778;0.491;95.88265846295967;19.52496545337832;21.624195936574953;0.6178341696164272;-0.517578125;20.796474929639377;
2019-12-14 07:59:02;17.500833333333333;1576311212;220.96339898511084;108.49302890168943;-0.01018581690192835;90.98798932992901;0.9823320963837894;0.0;0.0045618254689542646;871;86.56499882491188;86.767;81.551;90.801;9.25;9.390070390729239;64.17311608961303;17.500833333333333;1050.05;63003;0.7292013888888889;0.491;108.49302890168943;22.096154674771466;24.471827070477662;0.6991950591565046;-0.5712890625;23.531601978539662;
2019-12-14 08:24:03;17.91722222222222;1576312712;222.9285903548242;109.45793786421868;-0.010276406925258408;90.51710398753282;0.9840403927130377;0.0;0.004338236002338264;869;86.05456823529411;86.5155;81.116;90.449;9.332999999999998;9.390070390729239;64.17311608961303;17.91722222222222;1075.0333333333333;64502;0.746550925925926;0.491;109.45793786421868;25.251705082844868;27.96664709844917;0.7990470599556906;-0.63720703125;23.7408859655536;
2019-12-14 08:49:03;18.33388888888889;1576314211;233.36291677444598;114.58119213625298;-0.010757401238766331;90.11759762409059;0.9782868135592837;0.0;0.005063141625288473;869;85.45696937573616;85.913;80.115;89.73;9.615000000000009;9.390070390729239;64.17311608961303;18.33388888888889;1100.0333333333333;66002;0.763912037037037;0.491;114.58119213625298;28.874744440262482;31.979218241675717;0.9136919497621634;-0.712890625;24.85209450664436;
2019-12-14 09:14:02;18.750555555555554;1576315711;255.1559957569367;125.28159391665592;-0.011762003418423567;89.94198447620745;0.9796570013595545;0.0;0.004897895996160457;870;84.84650470588235;85.362;78.874;89.305;10.431000000000012;9.390070390729239;64.17311608961303;18.750555555555554;1125.0333333333333;67502;0.7812731481481482;0.491;125.28159391665592;32.61465603501614;36.121227163716014;1.0320350618204575;-0.791015625;27.17295878940915;
2019-12-14 09:39:01;19.16722222222222;1576317211;162.4601159346254;79.76791692390107;-0.007488973297734487;89.97030406186731;0.9350075035493883;0.0;0.008749389778527298;871;86.71274148061106;87.047;82.042;89.827;7.784999999999997;9.390070390729239;64.17311608961303;19.16722222222222;1150.0333333333333;69002;0.7986342592592592;0.491;79.76791692390107;35.77020644308955;39.61604719168753;1.1318870626196436;-0.85693359375;17.301267101790987;
