***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1214648;
PM number         : 20091365;
Serial number     : FB3-AOT-03-653      ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 072;
Ref LED amplitude : 56039;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 9;
Internal temp     : 20.0 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : OFF;
Analog out        : chA o chB o;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 58.93 at 012.0°C amp 009600;
100.00%a.s.phase 2: 32.01 at 010.0°C amp 004500;
Date   (ddmmyy)   : 111219;
Pressure (mBar)   : 0988;
;
FIRMWARE;
Code 3.016 (IAP)  : 08/20/04, 09:50:56;
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
30/12/19;
1:35:27 PM;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   4;
measure mode;  1 sec ;

start time; 1:35:27 PM; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/% airsatur.; phase/°; amp; temp/°C; ErrorMessage;
30/12/19;   16:43:45;     188.302;  87.912;   32.17;    4326;   15.00; E0;
30/12/19;   16:43:46;     188.319;  87.874;   32.18;    4332;   15.00; E0;
30/12/19;   16:43:47;     188.336;  87.970;   32.17;    4313;   15.00; E0;
30/12/19;   16:43:48;     188.353;  88.181;   32.14;    4320;   15.00; E0;
30/12/19;   16:43:49;     188.369;  88.239;   32.13;    4326;   15.00; E0;
30/12/19;   16:43:50;     188.386;  88.297;   32.13;    4326;   15.00; E0;
30/12/19;   16:43:51;     188.403;  88.143;   32.15;    4326;   15.00; E0;
30/12/19;   16:43:52;     188.420;  88.104;   32.15;    4326;   15.00; E0;
30/12/19;   16:43:53;     188.437;  87.855;   32.18;    4326;   15.00; E0;
30/12/19;   16:43:54;     188.454;  87.797;   32.19;    4326;   15.00; E0;
30/12/19;   16:43:55;     188.471;  87.836;   32.19;    4333;   15.00; E0;
30/12/19;   16:43:56;     188.488;  87.529;   32.23;    4320;   15.00; E0;
30/12/19;   16:43:57;     188.505;  87.396;   32.24;    4327;   15.00; E0;
30/12/19;   16:43:58;     188.522;  87.282;   32.26;    4326;   15.00; E0;
30/12/19;   16:43:59;     188.539;  87.110;   32.28;    4333;   15.00; E0;
30/12/19;   16:44:00;     188.556;  87.472;   32.23;    4326;   15.00; E0;
30/12/19;   16:44:01;     188.573;  87.797;   32.19;    4326;   15.00; E0;
30/12/19;   16:44:02;     188.590;  87.740;   32.20;    4326;   15.00; E0;
30/12/19;   16:44:03;     188.606;  87.970;   32.17;    4326;   15.00; E0;
30/12/19;   16:44:04;     188.623;  87.797;   32.19;    4326;   15.00; E0;
30/12/19;   16:44:05;     188.640;  87.644;   32.21;    4333;   15.00; E0;
30/12/19;   16:44:06;     188.657;  87.587;   32.22;    4327;   15.00; E0;
30/12/19;   16:44:07;     188.674;  87.529;   32.23;    4333;   15.00; E0;
30/12/19;   16:44:08;     188.691;  87.701;   32.20;    4339;   15.00; E0;
30/12/19;   16:44:09;     188.708;  87.549;   32.22;    4320;   15.00; E0;
30/12/19;   16:44:10;     188.725;  87.434;   32.24;    4333;   15.00; E0;
30/12/19;   16:44:11;     188.742;  87.224;   32.27;    4333;   15.00; E0;
30/12/19;   16:44:12;     188.759;  87.034;   32.29;    4326;   15.00; E0;
30/12/19;   16:44:13;     188.776;  87.034;   32.29;    4333;   15.00; E0;
30/12/19;   16:44:14;     188.793;  87.205;   32.27;    4333;   15.00; E0;
30/12/19;   16:44:15;     188.810;  87.587;   32.22;    4339;   15.00; E0;
30/12/19;   16:44:16;     188.827;  87.587;   32.22;    4333;   15.00; E0;
30/12/19;   16:44:17;     188.844;  87.721;   32.20;    4326;   15.00; E0;
30/12/19;   16:44:18;     188.860;  87.759;   32.19;    4326;   15.00; E0;
30/12/19;   16:44:19;     188.877;  87.606;   32.21;    4339;   15.00; E0;
30/12/19;   16:44:20;     188.894;  87.663;   32.21;    4333;   15.00; E0;
30/12/19;   16:44:21;     188.911;  87.549;   32.22;    4333;   15.00; E0;
30/12/19;   16:44:22;     188.928;  87.682;   32.20;    4332;   15.00; E0;
30/12/19;   16:44:23;     188.945;  87.529;   32.23;    4327;   15.00; E0;
30/12/19;   16:44:24;     188.962;  87.472;   32.23;    4326;   15.00; E0;
30/12/19;   16:44:25;     188.979;  87.587;   32.22;    4333;   15.00; E0;
30/12/19;   16:44:26;     188.996;  87.453;   32.23;    4333;   15.00; E0;
30/12/19;   16:44:27;     189.013;  87.721;   32.20;    4332;   15.00; E0;
30/12/19;   16:44:28;     189.030;  87.740;   32.20;    4339;   15.00; E0;
30/12/19;   16:44:29;     189.047;  87.549;   32.22;    4333;   15.00; E0;
30/12/19;   16:44:30;     189.064;  87.529;   32.22;    4333;   15.00; E0;
30/12/19;   16:44:31;     189.081;  87.377;   32.24;    4333;   15.00; E0;
30/12/19;   16:44:32;     189.097;  87.224;   32.27;    4339;   15.00; E0;
30/12/19;   16:44:33;     189.114;  87.434;   32.24;    4339;   15.00; E0;
30/12/19;   16:44:34;     189.131;  87.453;   32.23;    4326;   15.00; E0;
30/12/19;   16:44:35;     189.148;  87.263;   32.26;    4339;   15.00; E0;
30/12/19;   16:44:36;     189.165;  87.263;   32.26;    4339;   15.00; E0;
30/12/19;   16:44:37;     189.182;  87.110;   32.28;    4333;   15.00; E0;
30/12/19;   16:44:38;     189.199;  87.148;   32.28;    4333;   15.00; E0;
30/12/19;   16:44:39;     189.216;  87.301;   32.26;    4339;   15.00; E0;
30/12/19;   16:44:41;     189.233;  87.263;   32.26;    4333;   15.00; E0;
30/12/19;   16:44:42;     189.250;  87.167;   32.27;    4327;   15.00; E0;
30/12/19;   16:44:43;     189.267;  86.997;   32.29;    4339;   15.00; E0;
30/12/19;   16:44:44;     189.284;  87.053;   32.29;    4339;   15.00; E0;
30/12/19;   16:44:45;     189.301;  87.243;   32.26;    4326;   15.00; E0;
30/12/19;   16:44:46;     189.318;  87.320;   32.25;    4345;   15.00; E0;
30/12/19;   16:44:47;     189.335;  87.282;   32.26;    4327;   15.00; E0;
30/12/19;   16:44:48;     189.351;  86.959;   32.30;    4340;   15.00; E0;
30/12/19;   16:44:49;     189.368;  86.618;   32.34;    4346;   15.00; E0;
30/12/19;   16:44:50;     189.385;  86.467;   32.37;    4340;   15.00; E0;
30/12/19;   16:44:51;     189.402;  86.467;   32.37;    4339;   15.00; E0;
30/12/19;   16:44:52;     189.419;  86.448;   32.37;    4340;   15.00; E0;
30/12/19;   16:44:53;     189.436;  86.637;   32.34;    4333;   15.00; E0;
30/12/19;   16:44:54;     189.453;  86.826;   32.32;    4339;   15.00; E0;
30/12/19;   16:44:55;     189.470;  87.339;   32.25;    4332;   15.00; E0;
30/12/19;   16:44:56;     189.487;  87.510;   32.23;    4339;   15.00; E0;
30/12/19;   16:44:57;     189.504;  87.682;   32.20;    4339;   15.00; E0;
30/12/19;   16:44:58;     189.521;  87.663;   32.21;    4345;   15.00; E0;
30/12/19;   16:44:59;     189.538;  87.129;   32.28;    4333;   15.00; E0;
30/12/19;   16:45:00;     189.555;  86.997;   32.30;    4346;   15.00; E0;
30/12/19;   16:45:01;     189.572;  86.826;   32.32;    4345;   15.00; E0;
30/12/19;   16:45:02;     189.588;  87.015;   32.29;    4345;   15.00; E0;
30/12/19;   16:45:03;     189.605;  87.224;   32.27;    4345;   15.00; E0;
30/12/19;   16:45:04;     189.622;  87.415;   32.24;    4345;   15.00; E0;
30/12/19;   16:45:05;     189.639;  87.415;   32.24;    4345;   15.00; E0;
30/12/19;   16:45:06;     189.656;  87.072;   32.28;    4340;   15.00; E0;
30/12/19;   16:45:07;     189.673;  86.921;   32.30;    4352;   15.00; E0;
30/12/19;   16:45:08;     189.690;  86.864;   32.31;    4333;   15.00; E0;
30/12/19;   16:45:09;     189.707;  86.713;   32.33;    4340;   15.00; E0;
30/12/19;   16:45:10;     189.724;  86.864;   32.31;    4345;   15.00; E0;
30/12/19;   16:45:11;     189.741;  86.826;   32.32;    4339;   15.00; E0;
30/12/19;   16:45:12;     189.758;  86.864;   32.31;    4352;   15.00; E0;
30/12/19;   16:45:13;     189.775;  86.845;   32.32;    4340;   15.00; E0;
30/12/19;   16:45:14;     189.792;  86.864;   32.31;    4352;   15.00; E0;
30/12/19;   16:45:15;     189.809;  86.997;   32.30;    4339;   15.00; E0;
30/12/19;   16:45:16;     189.825;  86.959;   32.30;    4339;   15.00; E0;
30/12/19;   16:45:17;     189.842;  87.091;   32.28;    4345;   15.00; E0;
30/12/19;   16:45:18;     189.859;  87.148;   32.27;    4333;   15.00; E0;
30/12/19;   16:45:19;     189.876;  87.224;   32.27;    4351;   15.00; E0;
30/12/19;   16:45:20;     189.893;  87.301;   32.25;    4352;   15.00; E0;
30/12/19;   16:45:21;     189.910;  87.529;   32.22;    4345;   15.00; E0;
30/12/19;   16:45:22;     189.927;  87.568;   32.22;    4352;   15.00; E0;
30/12/19;   16:45:23;     189.944;  87.472;   32.23;    4345;   15.00; E0;
30/12/19;   16:45:24;     189.961;  87.301;   32.26;    4352;   15.00; E0;
30/12/19;   16:45:25;     189.978;  87.034;   32.29;    4346;   15.00; E0;
30/12/19;   16:45:26;     189.995;  86.731;   32.33;    4340;   15.00; E0;
30/12/19;   16:45:27;     190.012;  86.694;   32.34;    4345;   15.00; E0;
30/12/19;   16:45:28;     190.029;  86.940;   32.30;    4345;   15.00; E0;
30/12/19;   16:45:29;     190.046;  87.034;   32.29;    4358;   15.00; E0;
30/12/19;   16:45:30;     190.063;  87.243;   32.26;    4339;   15.00; E0;
30/12/19;   16:45:31;     190.079;  87.377;   32.24;    4358;   15.00; E0;
30/12/19;   16:45:32;     190.096;  87.243;   32.26;    4345;   15.00; E0;
30/12/19;   16:45:33;     190.113;  87.015;   32.29;    4346;   15.00; E0;
30/12/19;   16:45:34;     190.130;  87.186;   32.27;    4345;   15.00; E0;
30/12/19;   16:45:35;     190.147;  86.807;   32.32;    4352;   15.00; E0;
30/12/19;   16:45:36;     190.164;  86.978;   32.30;    4351;   15.00; E0;
30/12/19;   16:45:37;     190.181;  87.015;   32.29;    4352;   15.00; E0;
30/12/19;   16:45:38;     190.198;  86.694;   32.34;    4352;   15.00; E0;
30/12/19;   16:45:39;     190.215;  86.713;   32.33;    4346;   15.00; E0;
30/12/19;   16:45:40;     190.232;  86.354;   32.38;    4352;   15.00; E0;
30/12/19;   16:45:41;     190.249;  86.411;   32.37;    4352;   15.00; E0;
30/12/19;   16:45:42;     190.266;  86.713;   32.33;    4345;   15.00; E0;
30/12/19;   16:45:43;     190.283;  86.921;   32.30;    4352;   15.00; E0;
30/12/19;   16:45:45;     190.300;  86.921;   32.30;    4352;   15.00; E0;
30/12/19;   16:45:46;     190.316;  87.053;   32.29;    4358;   15.00; E0;
30/12/19;   16:45:47;     190.333;  86.713;   32.33;    4352;   15.00; E0;
30/12/19;   16:45:48;     190.350;  86.713;   32.33;    4352;   15.00; E0;
30/12/19;   16:45:49;     190.367;  86.713;   32.33;    4346;   15.00; E0;
30/12/19;   16:45:50;     190.384;  86.524;   32.36;    4346;   15.00; E0;
30/12/19;   16:45:51;     190.401;  86.731;   32.33;    4345;   15.00; E0;
30/12/19;   16:45:52;     190.418;  86.599;   32.35;    4352;   15.00; E0;
30/12/19;   16:45:53;     190.435;  86.845;   32.31;    4352;   15.00; E0;
30/12/19;   16:45:54;     190.452;  87.091;   32.28;    4351;   15.00; E0;
30/12/19;   16:45:55;     190.469;  86.921;   32.30;    4352;   15.00; E0;
30/12/19;   16:45:56;     190.486;  87.091;   32.28;    4364;   15.00; E0;
30/12/19;   16:45:57;     190.503;  86.921;   32.30;    4352;   15.00; E0;
30/12/19;   16:45:58;     190.520;  86.524;   32.36;    4359;   15.00; E0;
30/12/19;   16:45:59;     190.537;  86.656;   32.34;    4345;   15.00; E0;
30/12/19;   16:46:00;     190.554;  86.618;   32.34;    4352;   15.00; E0;
30/12/19;   16:46:01;     190.570;  86.694;   32.33;    4339;   15.00; E0;
30/12/19;   16:46:02;     190.587;  86.864;   32.31;    4358;   15.00; E0;
30/12/19;   16:46:03;     190.604;  86.864;   32.31;    4352;   15.00; E0;
30/12/19;   16:46:04;     190.621;  86.845;   32.31;    4352;   15.00; E0;
30/12/19;   16:46:05;     190.638;  86.543;   32.35;    4352;   15.00; E0;
30/12/19;   16:46:06;     190.655;  86.204;   32.40;    4346;   15.00; E0;
30/12/19;   16:46:07;     190.672;  85.960;   32.43;    4359;   15.00; E0;
30/12/19;   16:46:08;     190.689;  85.699;   32.47;    4365;   15.00; E0;
30/12/19;   16:46:09;     190.706;  85.848;   32.45;    4365;   15.00; E0;
30/12/19;   16:46:10;     190.723;  86.260;   32.39;    4365;   15.00; E0;
30/12/19;   16:46:11;     190.740;  86.241;   32.39;    4352;   15.00; E0;
30/12/19;   16:46:12;     190.757;  86.373;   32.38;    4358;   15.00; E0;
30/12/19;   16:46:13;     190.774;  86.524;   32.36;    4358;   15.00; E0;
30/12/19;   16:46:14;     190.791;  86.260;   32.39;    4352;   15.00; E0;
30/12/19;   16:46:15;     190.807;  86.505;   32.36;    4358;   15.00; E0;
30/12/19;   16:46:16;     190.824;  86.486;   32.36;    4358;   15.00; E0;
30/12/19;   16:46:17;     190.841;  86.373;   32.38;    4358;   15.00; E0;
30/12/19;   16:46:18;     190.858;  86.335;   32.38;    4352;   15.00; E0;
30/12/19;   16:46:19;     190.875;  86.204;   32.40;    4365;   15.00; E0;
30/12/19;   16:46:20;     190.892;  86.185;   32.40;    4358;   15.00; E0;
30/12/19;   16:46:21;     190.909;  86.016;   32.42;    4359;   15.00; E0;
30/12/19;   16:46:22;     190.926;  86.298;   32.39;    4371;   15.00; E0;
30/12/19;   16:46:23;     190.943;  86.373;   32.38;    4358;   15.00; E0;
30/12/19;   16:46:24;     190.960;  86.373;   32.38;    4365;   15.00; E0;
30/12/19;   16:46:25;     190.977;  86.260;   32.39;    4359;   15.00; E0;
30/12/19;   16:46:26;     190.994;  86.091;   32.41;    4365;   15.00; E0;
30/12/19;   16:46:27;     191.011;  86.091;   32.41;    4365;   15.00; E0;
30/12/19;   16:46:28;     191.028;  85.904;   32.44;    4359;   15.00; E0;
30/12/19;   16:46:29;     191.045;  86.166;   32.41;    4358;   15.00; E0;
30/12/19;   16:46:30;     191.061;  86.317;   32.38;    4358;   15.00; E0;
30/12/19;   16:46:31;     191.078;  86.091;   32.41;    4359;   15.00; E0;
30/12/19;   16:46:32;     191.095;  86.260;   32.39;    4365;   15.00; E0;
30/12/19;   16:46:33;     191.112;  86.335;   32.38;    4365;   15.00; E0;
30/12/19;   16:46:34;     191.129;  86.354;   32.38;    4371;   15.00; E0;
30/12/19;   16:46:35;     191.146;  86.430;   32.37;    4359;   15.00; E0;
30/12/19;   16:46:36;     191.163;  86.335;   32.38;    4365;   15.00; E0;
30/12/19;   16:46:37;     191.180;  86.129;   32.41;    4352;   15.00; E0;
30/12/19;   16:46:38;     191.197;  86.110;   32.41;    4365;   15.00; E0;
30/12/19;   16:46:39;     191.214;  86.298;   32.39;    4365;   15.00; E0;
30/12/19;   16:46:40;     191.231;  86.486;   32.36;    4365;   15.00; E0;
30/12/19;   16:46:41;     191.248;  86.354;   32.38;    4359;   15.00; E0;
30/12/19;   16:46:42;     191.265;  86.185;   32.40;    4359;   15.00; E0;
30/12/19;   16:46:43;     191.282;  86.110;   32.41;    4358;   15.00; E0;
30/12/19;   16:46:44;     191.298;  86.054;   32.42;    4365;   15.00; E0;
30/12/19;   16:46:45;     191.315;  86.166;   32.41;    4365;   15.00; E0;
30/12/19;   16:46:46;     191.332;  86.448;   32.37;    4358;   15.00; E0;
30/12/19;   16:46:47;     191.349;  86.260;   32.39;    4371;   15.00; E0;
30/12/19;   16:46:49;     191.366;  86.317;   32.39;    4358;   15.00; E0;
30/12/19;   16:46:50;     191.383;  86.656;   32.34;    4371;   15.00; E0;
30/12/19;   16:46:51;     191.400;  86.335;   32.38;    4378;   15.00; E0;
30/12/19;   16:46:52;     191.417;  86.430;   32.37;    4371;   15.00; E0;
30/12/19;   16:46:53;     191.434;  86.354;   32.38;    4365;   15.00; E0;
30/12/19;   16:46:54;     191.451;  86.016;   32.42;    4365;   15.00; E0;
30/12/19;   16:46:55;     191.468;  86.035;   32.42;    4365;   15.00; E0;
30/12/19;   16:46:56;     191.485;  85.904;   32.44;    4365;   15.00; E0;
30/12/19;   16:46:57;     191.502;  85.792;   32.45;    4371;   15.00; E0;
30/12/19;   16:46:58;     191.519;  85.848;   32.45;    4371;   15.00; E0;
30/12/19;   16:46:59;     191.535;  85.904;   32.44;    4371;   15.00; E0;
30/12/19;   16:47:00;     191.552;  86.129;   32.41;    4371;   15.00; E0;
30/12/19;   16:47:01;     191.569;  85.979;   32.43;    4372;   15.00; E0;
30/12/19;   16:47:02;     191.586;  85.811;   32.45;    4378;   15.00; E0;
30/12/19;   16:47:03;     191.603;  85.605;   32.48;    4372;   15.00; E0;
30/12/19;   16:47:04;     191.620;  85.438;   32.50;    4371;   15.00; E0;
30/12/19;   16:47:05;     191.637;  85.438;   32.50;    4378;   15.00; E0;
30/12/19;   16:47:06;     191.654;  85.717;   32.47;    4365;   15.00; E0;
30/12/19;   16:47:07;     191.671;  85.755;   32.46;    4378;   15.00; E0;
30/12/19;   16:47:08;     191.688;  85.811;   32.45;    4365;   15.00; E0;
30/12/19;   16:47:09;     191.705;  85.960;   32.43;    4378;   15.00; E0;
30/12/19;   16:47:10;     191.722;  85.979;   32.43;    4377;   15.00; E0;
30/12/19;   16:47:11;     191.739;  86.279;   32.39;    4365;   15.00; E0;
30/12/19;   16:47:12;     191.756;  86.279;   32.39;    4378;   15.00; E0;
30/12/19;   16:47:13;     191.773;  86.448;   32.37;    4371;   15.00; E0;
30/12/19;   16:47:14;     191.789;  86.279;   32.39;    4371;   15.00; E0;
30/12/19;   16:47:15;     191.806;  86.298;   32.39;    4384;   15.00; E0;
30/12/19;   16:47:16;     191.823;  86.448;   32.37;    4384;   15.00; E0;
30/12/19;   16:47:17;     191.840;  86.279;   32.39;    4378;   15.00; E0;
30/12/19;   16:47:18;     191.857;  86.148;   32.41;    4372;   15.00; E0;
30/12/19;   16:47:19;     191.874;  85.811;   32.45;    4378;   15.00; E0;
30/12/19;   16:47:20;     191.891;  85.457;   32.50;    4372;   15.00; E0;
30/12/19;   16:47:21;     191.908;  85.494;   32.50;    4378;   15.00; E0;
30/12/19;   16:47:22;     191.925;  85.475;   32.50;    4365;   15.00; E0;
30/12/19;   16:47:23;     191.942;  85.382;   32.51;    4385;   15.00; E0;
30/12/19;   16:47:24;     191.959;  85.568;   32.48;    4378;   15.00; E0;
30/12/19;   16:47:25;     191.976;  85.680;   32.47;    4371;   15.00; E0;
30/12/19;   16:47:26;     191.993;  85.867;   32.45;    4378;   15.00; E0;
30/12/19;   16:47:27;     192.010;  86.129;   32.41;    4365;   15.00; E0;
30/12/19;   16:47:28;     192.026;  86.091;   32.41;    4378;   15.00; E0;
30/12/19;   16:47:29;     192.043;  85.755;   32.46;    4372;   15.00; E0;
30/12/19;   16:47:30;     192.060;  85.438;   32.50;    4378;   15.00; E0;
30/12/19;   16:47:31;     192.077;  85.123;   32.55;    4372;   15.00; E0;
30/12/19;   16:47:32;     192.094;  85.012;   32.56;    4372;   15.00; E0;
30/12/19;   16:47:33;     192.111;  85.364;   32.51;    4384;   15.00; E0;
30/12/19;   16:47:34;     192.128;  85.661;   32.47;    4384;   15.00; E0;
30/12/19;   16:47:35;     192.145;  85.624;   32.48;    4378;   15.00; E0;
30/12/19;   16:47:36;     192.162;  85.605;   32.48;    4384;   15.00; E0;
30/12/19;   16:47:37;     192.179;  85.289;   32.52;    4378;   15.00; E0;
30/12/19;   16:47:38;     192.196;  85.049;   32.55;    4365;   15.00; E0;
30/12/19;   16:47:39;     192.213;  85.086;   32.55;    4391;   15.00; E0;
30/12/19;   16:47:40;     192.230;  85.067;   32.55;    4372;   15.00; E0;
30/12/19;   16:47:41;     192.247;  85.104;   32.55;    4384;   15.00; E0;
30/12/19;   16:47:42;     192.263;  85.326;   32.52;    4384;   15.00; E0;
30/12/19;   16:47:43;     192.280;  85.680;   32.47;    4384;   15.00; E0;
30/12/19;   16:47:44;     192.297;  85.661;   32.47;    4384;   15.00; E0;
30/12/19;   16:47:45;     192.314;  85.643;   32.47;    4378;   15.00; E0;
30/12/19;   16:47:46;     192.331;  85.494;   32.49;    4372;   15.00; E0;
30/12/19;   16:47:47;     192.348;  85.271;   32.52;    4378;   15.00; E0;
30/12/19;   16:47:48;     192.365;  85.178;   32.54;    4391;   15.00; E0;
30/12/19;   16:47:49;     192.382;  85.345;   32.52;    4390;   15.00; E0;
30/12/19;   16:47:50;     192.399;  85.494;   32.50;    4384;   15.00; E0;
30/12/19;   16:47:51;     192.416;  85.680;   32.47;    4384;   15.00; E0;
30/12/19;   16:47:53;     192.433;  85.960;   32.43;    4378;   15.00; E0;
30/12/19;   16:47:54;     192.450;  85.942;   32.44;    4384;   15.00; E0;
30/12/19;   16:47:55;     192.467;  85.699;   32.47;    4391;   15.00; E0;
30/12/19;   16:47:56;     192.484;  85.717;   32.46;    4371;   15.00; E0;
30/12/19;   16:47:57;     192.501;  85.568;   32.48;    4384;   15.00; E0;
30/12/19;   16:47:58;     192.517;  85.736;   32.46;    4390;   15.00; E0;
30/12/19;   16:47:59;     192.534;  86.054;   32.42;    4378;   15.00; E0;
30/12/19;   16:48:00;     192.551;  86.054;   32.42;    4390;   15.00; E0;
30/12/19;   16:48:01;     192.568;  86.392;   32.38;    4377;   15.00; E0;
30/12/19;   16:48:02;     192.585;  85.885;   32.44;    4397;   15.00; E0;
30/12/19;   16:48:03;     192.602;  85.661;   32.47;    4384;   15.00; E0;
30/12/19;   16:48:04;     192.619;  85.345;   32.52;    4397;   15.00; E0;
30/12/19;   16:48:05;     192.636;  85.030;   32.56;    4390;   15.00; E0;
30/12/19;   16:48:06;     192.653;  85.326;   32.52;    4384;   15.00; E0;
30/12/19;   16:48:07;     192.670;  85.104;   32.55;    4385;   15.00; E0;
30/12/19;   16:48:08;     192.687;  85.382;   32.51;    4384;   15.00; E0;
30/12/19;   16:48:09;     192.704;  85.364;   32.51;    4397;   15.00; E0;
30/12/19;   16:48:10;     192.721;  84.975;   32.56;    4397;   15.00; E0;
30/12/19;   16:48:11;     192.738;  85.215;   32.53;    4390;   15.00; E0;
30/12/19;   16:48:12;     192.754;  85.104;   32.55;    4397;   15.00; E0;
30/12/19;   16:48:13;     192.771;  84.993;   32.56;    4391;   15.00; E0;
30/12/19;   16:48:14;     192.788;  85.252;   32.53;    4390;   15.00; E0;
30/12/19;   16:48:15;     192.805;  85.104;   32.55;    4391;   15.00; E0;
30/12/19;   16:48:16;     192.822;  85.123;   32.55;    4397;   15.00; E0;
30/12/19;   16:48:17;     192.839;  85.123;   32.55;    4385;   15.00; E0;
30/12/19;   16:48:18;     192.856;  85.178;   32.54;    4384;   15.00; E0;
30/12/19;   16:48:19;     192.873;  85.457;   32.50;    4390;   15.00; E0;
30/12/19;   16:48:20;     192.890;  85.419;   32.51;    4390;   15.00; E0;
30/12/19;   16:48:21;     192.907;  85.401;   32.51;    4391;   15.00; E0;
30/12/19;   16:48:22;     192.924;  85.289;   32.52;    4397;   15.00; E0;
30/12/19;   16:48:23;     192.941;  84.753;   32.59;    4392;   15.00; E0;
30/12/19;   16:48:24;     192.958;  84.753;   32.59;    4384;   15.00; E0;
30/12/19;   16:48:25;     192.975;  84.772;   32.59;    4397;   15.00; E0;
30/12/19;   16:48:26;     192.992;  84.698;   32.60;    4391;   15.00; E0;
30/12/19;   16:48:27;     193.008;  84.993;   32.56;    4397;   15.00; E0;
30/12/19;   16:48:28;     193.025;  84.864;   32.58;    4391;   15.00; E0;
30/12/19;   16:48:29;     193.042;  84.864;   32.58;    4403;   15.00; E0;
30/12/19;   16:48:30;     193.059;  84.975;   32.56;    4390;   15.00; E0;
30/12/19;   16:48:31;     193.076;  85.049;   32.55;    4390;   15.00; E0;
30/12/19;   16:48:32;     193.093;  84.938;   32.57;    4397;   15.00; E0;
30/12/19;   16:48:33;     193.110;  85.086;   32.55;    4397;   15.00; E0;
30/12/19;   16:48:34;     193.127;  84.975;   32.56;    4391;   15.00; E0;
30/12/19;   16:48:35;     193.144;  84.938;   32.57;    4397;   15.00; E0;
30/12/19;   16:48:36;     193.161;  85.067;   32.55;    4403;   15.00; E0;
30/12/19;   16:48:37;     193.178;  85.049;   32.55;    4390;   15.00; E0;
30/12/19;   16:48:38;     193.195;  85.252;   32.53;    4397;   15.00; E0;
30/12/19;   16:48:39;     193.212;  85.178;   32.54;    4397;   15.00; E0;
30/12/19;   16:48:40;     193.229;  85.326;   32.52;    4384;   15.00; E0;
30/12/19;   16:48:41;     193.245;  85.049;   32.55;    4391;   15.00; E0;
30/12/19;   16:48:42;     193.262;  84.716;   32.60;    4397;   15.00; E0;
30/12/19;   16:48:43;     193.279;  84.624;   32.61;    4397;   15.00; E0;
30/12/19;   16:48:44;     193.296;  84.477;   32.63;    4403;   15.00; E0;
30/12/19;   16:48:45;     193.313;  84.587;   32.62;    4403;   15.00; E0;
30/12/19;   16:48:46;     193.330;  84.551;   32.62;    4397;   15.00; E0;
30/12/19;   16:48:47;     193.347;  84.514;   32.63;    4397;   15.00; E0;
30/12/19;   16:48:48;     193.364;  84.349;   32.65;    4410;   15.00; E0;
30/12/19;   16:48:49;     193.381;  84.202;   32.67;    4397;   15.00; E0;
30/12/19;   16:48:50;     193.398;  84.276;   32.66;    4397;   15.00; E0;
30/12/19;   16:48:51;     193.415;  84.459;   32.64;    4397;   15.00; E0;
30/12/19;   16:48:52;     193.432;  84.845;   32.58;    4403;   15.00; E0;
30/12/19;   16:48:53;     193.449;  84.975;   32.56;    4397;   15.00; E0;
30/12/19;   16:48:54;     193.466;  84.919;   32.57;    4404;   15.00; E0;
30/12/19;   16:48:55;     193.482;  84.569;   32.62;    4410;   15.00; E0;
30/12/19;   16:48:57;     193.499;  84.312;   32.66;    4403;   15.00; E0;
30/12/19;   16:48:58;     193.516;  84.239;   32.67;    4404;   15.00; E0;
30/12/19;   16:48:59;     193.533;  84.257;   32.66;    4404;   15.00; E0;
30/12/19;   16:49:00;     193.550;  84.551;   32.62;    4403;   15.00; E0;
30/12/19;   16:49:01;     193.567;  84.239;   32.66;    4404;   15.00; E0;
30/12/19;   16:49:02;     193.584;  84.532;   32.63;    4409;   15.00; E0;
30/12/19;   16:49:03;     193.601;  84.569;   32.62;    4410;   15.00; E0;
30/12/19;   16:49:04;     193.618;  84.551;   32.62;    4391;   15.00; E0;
30/12/19;   16:49:05;     193.635;  84.882;   32.58;    4410;   15.00; E0;
30/12/19;   16:49:06;     193.652;  84.404;   32.64;    4404;   15.00; E0;
30/12/19;   16:49:07;     193.669;  84.477;   32.63;    4403;   15.00; E0;
30/12/19;   16:49:08;     193.686;  84.385;   32.65;    4397;   15.00; E0;
30/12/19;   16:49:09;     193.703;  84.459;   32.63;    4416;   15.00; E0;
30/12/19;   16:49:10;     193.720;  84.624;   32.61;    4416;   15.00; E0;
30/12/19;   16:49:11;     193.736;  84.330;   32.65;    4404;   15.00; E0;
30/12/19;   16:49:12;     193.753;  84.514;   32.63;    4403;   15.00; E0;
30/12/19;   16:49:13;     193.770;  84.038;   32.69;    4404;   15.00; E0;
