AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1577292737
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.495
Fish length - width - heigth, cm: 35.2;4.4;7.2;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.505
Salinity: 0.8
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-26 05:32:44;12.915833333333333;1577339234;178.954226983224;88.58234235669588;-0.006911267987425589;99.11678192900739;0.9486091307489383;0.0;0.007775592979170121;870;96.10947183098592;96.0135;92.383;99.327;6.944000000000003;11.300754545020327;63.64646464646464;12.915833333333333;774.95;46497;0.5381597222222222;0.495;88.58234235669588;15.668181621288607;17.300338061183382;0.4914868767381642;-0.43701171875;15.835599850461323;
2019-12-26 05:57:45;13.3325;1577340734;156.47151159264553;77.45339823835954;-0.006042978516040976;99.31899926824107;0.9357090290955711;0.0;0.008702041439302704;869;96.69007638072854;96.704;93.347;99.847;6.5;11.300754545020327;63.64646464646464;13.3325;799.95;47997;0.5555208333333334;0.495;77.45339823835954;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;13.846111865299706;
2019-12-26 06:22:44;13.749444444444444;1577342234;148.81873281670403;73.66527274426849;-0.005747425815997894;99.1723558964105;0.9360802038730354;0.0;0.008681999658733622;871;96.66780352941176;96.578;93.407;99.869;6.462000000000003;11.300754545020327;63.64646464646464;13.749444444444444;824.9666666666667;49498;0.5728935185185186;0.495;73.66527274426849;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;13.168920024219174;
2019-12-26 06:47:45;14.165833333333333;1577343734;161.87012311571385;80.12571094227836;-0.006251474574641629;99.24523868918871;0.9369817435216043;0.0;0.008615477381119894;869;96.53078378378379;96.369;93.044;99.76;6.716000000000008;11.300754545020327;63.64646464646464;14.165833333333333;849.95;50997;0.5902430555555556;0.495;80.12571094227836;15.668181621288607;17.300338061183382;0.4914868767381642;-0.43701171875;14.32383319811524;
2019-12-26 07:12:45;14.582777777777778;1577345234;164.99896802248222;81.6744891711287;-0.006372311539525366;99.23299580414636;0.9512753204020072;0.0;0.007584601905578641;870;96.45811307420496;96.536;93.286;99.739;6.453000000000003;11.300754545020327;63.64646464646464;14.582777777777778;874.9666666666667;52498;0.6076157407407408;0.495;81.6744891711287;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;14.600703640199756;
2019-12-26 07:37:45;14.999444444444444;1577346734;164.43244268240346;81.39405912778972;-0.006350432154428088;99.58736392855545;0.9402704242530503;0.0;0.008392605105466872;870;96.8266517647059;96.935;93.327;100.065;6.7379999999999995;11.300754545020327;63.64646464646464;14.999444444444444;899.9666666666667;53998;0.6249768518518518;0.495;81.39405912778972;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;14.550572001836864;
2019-12-26 08:02:45;15.41611111111111;1577348234;161.02810704212115;79.70891298584996;-0.006218955651605158;98.72136746053053;0.9451730955098849;0.0;0.008040794021892003;870;96.02095058823528;96.16;92.904;99.543;6.63900000000001;11.300754545020327;63.64646464646464;15.41611111111111;924.9666666666667;55498;0.642337962962963;0.495;79.70891298584996;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;14.24932347664149;
2019-12-26 08:27:45;15.832777777777778;1577349735;153.58451257795602;76.02433372608823;-0.0059314817148403915;99.17443910558046;0.9306836606938245;0.0;0.009041071073879624;870;96.60156470588234;96.75649999999999;93.085;99.63;6.545000000000002;11.300754545020327;63.64646464646464;15.832777777777778;949.9666666666667;56998;0.659699074074074;0.495;76.02433372608823;15.901926095960711;17.55843172702822;0.4988190831542108;-0.44189453125;13.590642285530658;
2019-12-26 08:52:45;16.249444444444446;1577351235;140.13328765285482;69.36597738816313;-0.005411991218395018;99.10005106470783;0.9287273290851665;0.0;0.00915697554197207;870;96.75000821596245;96.71449999999999;93.975;99.695;5.719999999999999;11.300754545020327;63.64646464646464;16.249444444444446;974.9666666666667;58498;0.6770601851851852;0.495;69.36597738816313;15.901926095960711;17.55843172702822;0.4988190831542108;-0.44189453125;12.400347878948002;
2019-12-26 09:17:45;16.66611111111111;1577352735;156.6898343105016;77.5614679836983;-0.006051410207408557;99.43859533155529;0.9365239269844666;0.0;0.008646715711633023;870;96.81157931844889;96.767;93.711;99.804;6.0930000000000035;11.300754545020327;63.64646464646464;16.66611111111111;999.9666666666667;59998;0.6944212962962963;0.495;77.5614679836983;15.901926095960711;17.55843172702822;0.4988190831542108;-0.44189453125;13.865431169775022;
2019-12-26 09:42:45;17.08277777777778;1577354235;160.7057376174393;79.54934012063245;-0.006206505644011108;99.45865789648549;0.9436155222335708;0.0;0.008154209308175984;870;96.76382235294118;96.83;93.145;99.804;6.659000000000006;11.300754545020327;63.64646464646464;17.08277777777778;1024.9666666666667;61498;0.7117824074074074;0.495;79.54934012063245;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;14.220797113786903;
2019-12-26 10:07:45;17.499444444444446;1577355734;148.1443412436808;73.33144891562199;-0.005721380603385722;99.22404519765271;0.9368257945909639;0.0;0.008621055306565779;870;96.74132863849765;96.809;93.589;99.673;6.084000000000003;11.300754545020327;63.64646464646464;17.499444444444446;1049.9666666666667;62998;0.7291435185185186;0.495;73.33144891562199;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;13.109243338884884;
2019-12-26 10:32:45;17.91611111111111;1577357235;155.6961737705379;77.06960601641626;-0.0060130347278460495;98.93121333512809;0.9401835016929823;0.0;0.008393761937680386;870;96.32297649823737;96.18;93.226;99.608;6.382000000000005;11.300754545020327;63.64646464646464;17.91611111111111;1074.9666666666667;64498;0.7465046296296296;0.495;77.06960601641626;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;13.777502480057437;
2019-12-26 10:57:45;18.33277777777778;1577358735;194.28027090813725;96.16873409952794;-0.007503164577619354;99.13856574409215;0.9631182827574872;0.0;0.006587128022091782;870;95.88259741784037;95.972;92.044;100.175;8.131;11.300754545020327;63.64646464646464;18.33277777777778;1099.9666666666667;65998;0.7638657407407408;0.495;96.16873409952794;15.785053858624657;17.429384894105798;0.4951529799461874;-0.439453125;17.191796364938018;
2019-12-26 11:22:45;18.749444444444446;1577360234;260.79804996205314;129.09503473121632;-0.010072101923888766;99.17560989526768;0.9736338205581573;0.0;0.00557275251584683;870;94.80606933019976;95.081;90.02;99.327;9.307000000000002;11.300754545020327;63.64646464646464;18.749444444444446;1124.9666666666667;67498;0.7812268518518518;0.495;129.09503473121632;24.78421613350066;27.36599102913211;0.7774429269639803;-0.62744140625;23.077932444517494;
2019-12-26 11:47:45;19.16611111111111;1577361735;289.2742041495221;143.19073105401344;-0.011171859868468074;97.19628266406342;0.9833575688968205;0.0;0.0044274589041208585;870;92.34342890716803;92.263;87.197;97.569;10.372;11.300754545020327;63.64646464646464;19.16611111111111;1149.9666666666667;68998;0.798587962962963;0.495;143.19073105401344;24.78421613350066;27.36599102913211;0.7774429269639803;-0.62744140625;25.597777829533577;
2019-12-26 12:12:45;19.58277777777778;1577363235;229.6883613240905;113.69573885542479;-0.008870636058528208;96.50567013329065;0.97596788495481;0.0;0.005317243319968809;870;92.65336737089201;92.69300000000001;88.406;96.788;8.38199999999999;11.300754545020327;63.64646464646464;19.58277777777778;1174.9666666666667;70498;0.815949074074074;0.495;113.69573885542479;25.017960608172764;27.62408469497695;0.7847751333800269;-0.63232421875;20.325046474467722;
