AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1573222491
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.498
Fish length - width - heigth, cm: 37.7;4.4;7;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.502
Salinity: 1.1
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-09 04:40:24;14.6675;1573275294;150.15993926321624;74.77964975308169;-0.006126553661630508;95.48812095508215;0.9347649122142444;0.0;0.008765703578686317;870;92.82809518213867;92.703;89.451;96.316;6.865000000000009;10.762831892918802;63.257028112449795;14.6675;880.05;52803;0.6111458333333334;0.498;74.77964975308169;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;13.951712779422959;
2019-11-09 05:00:24;15.001111111111111;1573276494;170.75914598142774;85.03805469875101;-0.006967005155986283;96.12669442235807;0.9355245430585821;0.0;0.00871451795870279;871;93.0948437132785;92.703;89.239;97.054;7.814999999999998;10.762831892918802;63.257028112449795;15.001111111111111;900.0666666666667;54004;0.6250462962962963;0.498;85.03805469875101;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.86563347642505;
2019-11-09 05:20:24;15.334444444444445;1573277694;170.49632556463774;84.9071701311896;-0.006956282033729198;96.47426009539379;0.952702400817166;0.0;0.007468297713299471;871;93.45329411764708;93.308;89.567;97.202;7.635000000000005;10.762831892918802;63.257028112449795;15.334444444444445;920.0666666666667;55204;0.6389351851851852;0.498;84.9071701311896;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.841214213966541;
2019-11-09 05:40:24;15.667777777777777;1573278894;175.4241820018276;87.36124263691015;-0.0071573394998376075;97.0566498443253;0.9465385855173781;0.0;0.007940032799185936;871;93.94373764705882;94.02;89.742;97.605;7.8629999999999995;10.762831892918802;63.257028112449795;15.667777777777777;940.0666666666667;56404;0.6528240740740741;0.498;87.36124263691015;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.299072934256696;
2019-11-09 06:00:25;16.00111111111111;1573280094;160.6549862007481;80.00618312797256;-0.006554753543433942;97.1099230832168;0.9363315324725503;0.0;0.008664914310527544;870;94.26339411764707;94.286;90.306;97.882;7.576000000000008;10.762831892918802;63.257028112449795;16.00111111111111;960.0666666666667;57604;0.666712962962963;0.498;80.00618312797256;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;14.926832250018506;
2019-11-09 06:20:24;16.334444444444443;1573281294;176.5957691285182;87.94469302600207;-0.007205140474159817;97.49681322576053;0.945382537916363;0.0;0.008025421143627968;871;94.37123176470587;94.41900000000001;90.796;98.267;7.470999999999989;10.762831892918802;63.257028112449795;16.334444444444443;980.0666666666667;58804;0.6806018518518518;0.498;87.94469302600207;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.407927847010786;
2019-11-09 06:40:24;16.66777777777778;1573282494;182.0903577341869;90.68099815162508;-0.00742932071894671;97.15580344207758;0.9421433372031348;0.0;0.008255109621371128;871;93.92326321974146;93.714;90.815;97.626;6.811000000000007;10.762831892918802;63.257028112449795;16.66777777777778;1000.0666666666667;60004;0.6944907407407407;0.498;90.68099815162508;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.91844298469344;
2019-11-09 07:00:25;17.00111111111111;1573283694;170.97051880530412;85.14331836504145;-0.00697562920681131;97.33911048107488;0.9436037734369391;0.0;0.00816469266655613;870;94.31469811320756;94.286;90.796;97.797;7.000999999999991;10.762831892918802;63.257028112449795;17.00111111111111;1020.0666666666667;61204;0.7083796296296296;0.498;85.14331836504145;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.8852726221424;
2019-11-09 07:20:25;17.334444444444443;1573284894;186.45032384844166;92.85226127652395;-0.0076072081534577845;97.20847814481814;0.9534729031242576;0.0;0.00741158804829105;870;93.90796230859836;93.796;90.384;97.733;7.349000000000004;10.762831892918802;63.257028112449795;17.334444444444443;1040.0666666666666;62404;0.7222685185185185;0.498;92.85226127652395;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;17.32353768073931;
2019-11-09 07:40:25;17.66777777777778;1573286095;178.7577310781895;89.02135007693836;-0.007293348926854024;97.43860848827599;0.9487893146870746;0.0;0.007775683747969442;870;94.26180094228503;94.286;91.091;98.01;6.919000000000011;10.762831892918802;63.257028112449795;17.66777777777778;1060.0666666666666;63604;0.7361574074074074;0.498;89.02135007693836;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.60880081159678;
2019-11-09 08:00:25;18.00111111111111;1573287294;173.4248656138727;86.3655830757086;-0.0070757670165409025;97.35950457732831;0.9434610933729424;0.0;0.008165368267690192;870;94.28956235294118;94.224;90.737;98.139;7.402000000000001;10.762831892918802;63.257028112449795;18.00111111111111;1080.0666666666666;64804;0.7500462962962963;0.498;86.3655830757086;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;16.11331175096902;
2019-11-09 08:20:25;18.334444444444443;1573288495;204.30981503626973;101.74628788806233;-0.008335878740756357;97.44939326852675;0.9552842308844139;0.0;0.007261601738329887;870;93.83055294117648;93.633;89.085;98.418;9.333000000000013;10.762831892918802;63.257028112449795;18.334444444444443;1100.0666666666666;66004;0.7639351851851852;0.498;101.74628788806233;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;18.98290497045591;
