AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1573141844
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.498
Fish length - width - heigth, cm: 37.7;4.4;7;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.502
Salinity: 1.1
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-08 07:56:19;16.334722222222222;1573200649;196.91150976172918;98.06193186134114;-0.008034026499126556;94.00791493753641;0.9543633273101273;0.0;0.007340324868383104;870;90.5133121319199;90.796;85.767;94.183;8.416000000000011;10.762831892918802;63.257028112449795;16.334722222222222;980.0833333333334;58805;0.6806134259259259;0.498;98.06193186134114;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;18.295511044010947;
2019-11-08 08:16:19;16.668055555555554;1573201849;276.0697181762871;137.48271965179097;-0.011263696236540468;93.13002748903364;0.973490831772819;0.0;0.005591136878011198;870;88.23425529411765;88.5575;82.476;92.965;10.489000000000004;10.762831892918802;63.257028112449795;16.668055555555554;1000.0833333333334;60005;0.6945023148148148;0.498;137.48271965179097;23.148004810795932;25.667171411400226;0.6808268278886;-0.59326171875;25.650286181457673;
2019-11-08 08:36:19;17.00138888888889;1573203049;285.14138353953604;142.00040900268894;-0.01163382188337412;92.45112518625876;0.9804127735327095;0.0;0.004811730453936119;870;87.38175589622641;87.485;81.858;92.063;10.204999999999998;10.762831892918802;63.257028112449795;17.00138888888889;1020.0833333333334;61205;0.7083912037037037;0.498;142.00040900268894;23.732365997476194;26.31512784942966;0.6980140013111316;-0.60546875;26.49315592554589;
2019-11-08 08:56:19;17.334722222222222;1573204249;180.74115328755752;90.00909433720365;-0.007374272924685844;90.79050455811047;0.9517060774369057;0.0;0.0075510011348327785;870;87.58585747938753;87.749;83.241;91.486;8.245000000000005;10.762831892918802;63.257028112449795;17.334722222222222;1040.0833333333333;62405;0.7222800925925926;0.498;90.00909433720365;30.277211288295106;33.572239955359294;0.8905103436434825;-0.7421875;16.793085229406277;
2019-11-08 09:16:19;17.668333333333333;1573205449;169.92516870346907;84.62273401432759;-0.00693297872675979;92.07456467704012;0.9558651866178209;0.0;0.007218532931872175;871;89.07496937573616;89.104;85.197;91.963;6.765999999999991;10.762831892918802;63.257028112449795;17.668333333333333;1060.1;63606;0.7361805555555555;0.498;84.62273401432759;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;15.788146687979774;
2019-11-08 09:36:19;18.001666666666665;1573206649;146.7629202627782;73.08793429086354;-0.005987954649817641;92.83438329220404;0.9356387079763755;0.0;0.008711931475158599;871;90.22878470588236;90.482;86.491;93.288;6.796999999999997;10.762831892918802;63.257028112449795;18.001666666666665;1080.1;64806;0.7500694444444445;0.498;73.08793429086354;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;13.636087762305202;
2019-11-08 09:56:19;18.334722222222222;1573207849;139.34740025000093;69.39500532450046;-0.00568540004364177;93.38926225024339;0.9377859676962798;0.0;0.008560326512032316;870;90.915866039953;91.19;87.033;93.857;6.823999999999998;10.762831892918802;63.257028112449795;18.334722222222222;1100.0833333333333;66005;0.7639467592592593;0.498;69.39500532450046;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;12.947094374082146;
2019-11-08 10:16:20;18.668055555555554;1573209049;203.05770654393032;101.1227378588773;-0.008284792479626124;94.0687693897642;0.9411117002312549;0.0;0.008348071369143518;869;90.4742160566706;91.052;85.565;94.265;8.700000000000003;10.762831892918802;63.257028112449795;18.668055555555554;1120.0833333333333;67205;0.7778356481481481;0.498;101.1227378588773;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;18.866568628422804;
2019-11-08 10:36:20;19.001666666666665;1573210249;279.19487668521;139.03904858923457;-0.011391203289353374;92.32408591568007;0.982869786918279;0.0;0.004486592257413027;870;87.36913950762016;87.277;82.175;92.804;10.629000000000005;10.762831892918802;63.257028112449795;19.001666666666665;1140.1;68406;0.7917361111111111;0.498;139.03904858923457;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;25.940652001533245;
2019-11-08 10:56:20;19.335;1573211450;199.76073875841118;99.48084790168876;-0.008150275576131358;91.90777683515299;0.9673667748371916;0.0;0.006203432666107891;870;88.37230235294118;88.5195;84.195;92.023;7.828000000000003;10.762831892918802;63.257028112449795;19.335;1160.1;69606;0.805625;0.498;99.48084790168876;17.304392943993335;19.187607031105912;0.5089550936632867;-0.47119140625;18.56023960476795;
