AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1575646639
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.433
Fish length - width - heigth, cm: 33.3;4.7;7.2;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.567
Salinity: 0.0
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-07 10:32:50;19.166944444444443;1575715639;135.49987252609287;58.67144480379822;-0.0045454798073536066;99.79859831851996;0.9237546896369137;0.0;0.009465461388573399;870;97.82297186400938;97.888;95.37;100.24;4.86999999999999;11.358245179628387;72.90300230946882;19.166944444444443;1150.0166666666667;69001;0.7986226851851852;0.433;58.67144480379822;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;11.929648496153177;
2019-12-07 10:57:50;19.58361111111111;1575717139;125.29564324160145;54.253013523613426;-0.0042031686501727734;99.82640912759571;0.902524209462056;0.0;0.010715058288775378;870;98.00055464159813;97.973;95.577;100.481;4.903999999999996;11.358245179628387;72.90300230946882;19.58361111111111;1175.0166666666667;70501;0.8159837962962962;0.433;54.253013523613426;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;11.031250097182777;
2019-12-07 11:22:50;20.00027777777778;1575718639;136.1695287772843;58.96140596056411;-0.00456794410131132;99.9779891951252;0.9285429017764574;0.0;0.009179621235014469;870;97.99366352941176;98.016;95.577;100.35;4.772999999999996;11.358245179628387;72.90300230946882;20.00027777777778;1200.0166666666667;72001;0.8333449074074074;0.433;58.96140596056411;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;11.988606217227249;
2019-12-07 11:47:50;20.416944444444443;1575720139;117.72472215549351;50.974804693328686;-0.003949194470873496;99.83266044475072;0.8942630879685992;0.0;0.011153311933939874;870;98.1158779342723;98.08;95.764;100.372;4.608000000000004;11.358245179628387;72.90300230946882;20.416944444444443;1225.0166666666667;73501;0.8507060185185186;0.433;50.974804693328686;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;10.364692810702751;
2019-12-07 12:12:50;20.83361111111111;1575721640;154.20180084563816;66.76937976616132;-0.005172854844320506;99.92937956305121;0.9275194466935486;0.0;0.009239679456045691;870;97.6804277320799;97.654;95.122;100.745;5.623000000000005;11.358245179628387;72.90300230946882;20.83361111111111;1250.0166666666667;75001;0.8680671296296296;0.433;66.76937976616132;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;13.576199351833612;
2019-12-07 12:37:50;21.25027777777778;1575723139;209.82786717085534;90.85546648498037;-0.007038887310108229;99.14650775140859;0.9622490846062302;0.0;0.006664296034820875;870;96.08688849765258;95.826;92.823;99.869;7.0460000000000065;11.358245179628387;72.90300230946882;21.25027777777778;1275.0166666666667;76501;0.8854282407407408;0.433;90.85546648498037;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;18.473616641696793;
2019-12-07 13:02:50;21.666944444444443;1575724640;158.3923662350725;68.58389457978639;-0.005313431584386448;98.1268685923771;0.9508589870554475;0.0;0.007616936710120994;870;95.82342402826855;95.889;93.145;98.637;5.492000000000004;11.358245179628387;72.90300230946882;21.666944444444443;1300.0166666666667;78001;0.9027893518518518;0.433;68.58389457978639;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;13.945144142438268;
2019-12-07 13:27:50;22.08361111111111;1575726140;135.09962290260663;58.49813671682867;-0.004532053030283339;98.26865818448655;0.9290951736589873;0.0;0.00914947539744335;870;96.29985747938751;96.39;93.671;98.658;4.986999999999995;11.358245179628387;72.90300230946882;22.08361111111111;1325.0166666666667;79501;0.920150462962963;0.433;58.49813671682867;15.668181621288607;17.329841573249773;0.5204156628603536;-0.43701171875;11.89440981120173;
2019-12-07 13:52:50;22.50027777777778;1575727640;143.6218948043175;62.188280450269474;-0.00481794123165079;98.66323906774227;0.9291688972126557;0.0;0.009128565558814895;870;96.57036384976526;96.599;93.914;99.197;5.283000000000001;11.358245179628387;72.90300230946882;22.50027777777778;1350.0166666666667;81001;0.937511574074074;0.433;62.188280450269474;15.259128790612424;16.877407403028265;0.50682905114199;-0.42724609375;12.644725706565215;
2019-12-07 14:17:50;22.916944444444443;1575729140;143.3869228456549;62.086537592168575;-0.004810058860446424;98.69390103089674;0.9258384134210952;0.0;0.009346212713367682;870;96.60459459459457;96.599;93.792;99.587;5.795000000000002;11.358245179628387;72.90300230946882;22.916944444444443;1375.0166666666667;82501;0.9548726851851852;0.433;62.086537592168575;15.31756490928045;16.94204085591705;0.5087699956731847;-0.4296875;12.624038359625036;
2019-12-07 14:42:50;23.33361111111111;1575730640;177.36324095986703;76.79828333562243;-0.005949828699614603;98.25668465740335;0.9589294420113981;0.0;0.006951136850616759;870;95.67321596244132;95.702;92.483;98.508;6.0249999999999915;11.358245179628387;72.90300230946882;23.33361111111111;1400.0166666666667;84001;0.9722337962962962;0.433;76.79828333562243;23.966110472148298;26.507791883457514;0.7960297862900155;-0.6103515625;15.615373515442101;
2019-12-07 15:07:50;23.750555555555554;1575732140;192.9903197172632;83.56480843757497;-0.006474054808580058;97.78155557984594;0.9636084772863085;0.0;0.006543206869246509;871;94.96743896713615;94.978;91.687;98.144;6.457000000000008;11.358245179628387;72.90300230946882;23.750555555555554;1425.0333333333333;85502;0.9896064814814814;0.433;83.56480843757497;23.966110472148298;26.507791883457514;0.7960297862900155;-0.6103515625;16.991209175815428;
2019-12-07 15:32:50;24.166944444444443;1575733640;235.72347495243713;102.06826465440528;-0.007907581575836502;96.57915455246604;0.9753388173853477;0.0;0.005383220504673911;870;93.1391711606096;93.145;89.036;97.231;8.194999999999993;11.358245179628387;72.90300230946882;24.166944444444443;1450.0166666666667;87001;1.0069560185185185;0.433;102.06826465440528;32.9652727470243;36.4613436283307;1.0949352440940152;-0.79833984375;20.753511763878777;
2019-12-07 15:57:50;24.58361111111111;1575735140;328.37035902464504;142.1843654576713;-0.011015514689820479;94.82131110329352;0.9886160611909504;0.0;0.0036596269191158308;870;90.03205751173708;90.0885;84.978;94.999;10.021;11.358245179628387;72.90300230946882;24.58361111111111;1475.0166666666667;88501;1.0243171296296296;0.433;142.1843654576713;42.19817949657241;46.67342918475903;1.4016044800227938;-0.9912109375;28.910307343390915;
2019-12-07 16:22:50;25.00027777777778;1575736640;164.43489166239615;71.20030808981754;-0.005516134190693558;93.6631651250034;0.9579681319640422;0.0;0.007032016532467167;870;91.26303169014085;91.095;88.501;94.036;5.534999999999997;11.358245179628387;72.90300230946882;25.00027777777778;1500.0166666666667;90001;1.0416782407407408;0.433;71.20030808981754;15.31756490928045;16.94204085591705;0.5087699956731847;-0.4296875;14.477138771165006;
