AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1574157153
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.526
Fish length - width - heigth, cm: 36.5;4.6;7.5;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.474
Salinity: 0.5
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-20 20:38:09;35.00194444444445;1574283159;239.94505415112752;126.21109848349309;-0.010310830019117633;87.99926822064195;0.9561404353481066;0.0;0.00719174420644995;871;83.50970235294118;83.996;78.069;87.108;9.039000000000001;10.803126912819913;59.83650190114068;35.00194444444445;2100.116666666667;126007;1.4584143518518518;0.526;126.21109848349309;29.459105626942737;32.92596676331875;0.902081281186815;-0.72509765625;22.21070400148574;
2019-11-20 20:58:09;35.335277777777776;1574284359;273.9559863917051;144.1008488420369;-0.011772335205648582;87.46464862174717;0.9793895076453358;0.0;0.004927088216949448;871;82.34611750881317;82.529;76.562;86.939;10.376999999999995;10.803126912819913;59.83650190114068;35.335277777777776;2120.116666666667;127207;1.4723032407407408;0.526;144.1008488420369;29.459105626942737;32.92596676331875;0.902081281186815;-0.72509765625;25.358952884891647;
2019-11-20 21:18:10;35.66861111111111;1574285559;251.01977310091962;132.03640065108374;-0.01078672874103455;87.01504116689486;0.9752085380463232;0.0;0.005403774577673415;870;82.33356286721505;82.564;76.825;86.175;9.349999999999994;10.803126912819913;59.83650190114068;35.66861111111111;2140.116666666667;128407;1.4861921296296297;0.526;132.03640065108374;29.459105626942737;32.92596676331875;0.902081281186815;-0.72509765625;23.235844133520096;
2019-11-20 21:38:09;36.00194444444445;1574286759;260.5149031554453;137.03083905976425;-0.011194749953840904;87.25763611253686;0.9703029754479213;0.0;0.005910810091994326;871;82.38476643192487;82.831;76.562;86.286;9.724000000000004;10.803126912819913;59.83650190114068;36.00194444444445;2160.116666666667;129607;1.5000810185185185;0.526;137.03083905976425;29.459105626942737;32.92596676331875;0.902081281186815;-0.72509765625;24.11476836824865;
2019-11-20 21:58:10;36.335277777777776;1574287959;216.7745105559962;114.023392552454;-0.00931515399943406;86.73089175956635;0.9772526657348105;0.0;0.005176204305018334;870;82.68739247943594;82.92;78.287;86.101;7.813999999999993;10.803126912819913;59.83650190114068;36.335277777777776;2180.116666666667;130807;1.5139699074074073;0.526;114.023392552454;29.34223338960669;32.79534055046584;0.8985024808346805;-0.721435546875;20.065904279875955;
2019-11-20 22:18:10;36.66861111111111;1574289159;129.08591649395956;67.89919207582273;-0.005547032205101926;86.46625111863186;0.9172458511270564;0.0;0.009878635518565302;870;84.05734470588236;84.376;80.534;86.008;5.4739999999999895;10.803126912819913;59.83650190114068;36.66861111111111;2200.116666666667;132007;1.5278587962962964;0.526;67.89919207582273;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;11.94894011110572;
2019-11-20 22:38:10;37.00194444444445;1574290359;119.59271804124813;62.90576968969652;-0.005139093996373492;87.69677510928187;0.9195670478144101;0.0;0.009727641161724778;870;85.46164319248827;85.73;82.299;87.504;5.204999999999998;10.803126912819913;59.83650190114068;37.00194444444445;2220.116666666667;133207;1.5417476851851852;0.526;62.90576968969652;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;11.070194676629153;
2019-11-20 22:58:10;37.335277777777776;1574291559;122.35192661723416;64.35711340066517;-0.0052576616856093985;88.60882367142403;0.9392180707930836;0.0;0.008456249287251229;870;86.32520892018779;86.342;83.277;88.931;5.653999999999996;10.803126912819913;59.83650190114068;37.335277777777776;2240.116666666667;134407;1.555636574074074;0.526;64.35711340066517;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;11.325603004074766;
2019-11-20 23:18:10;37.66861111111111;1574292759;128.83966710990757;67.76966489981139;-0.005536450467752702;89.26975390779535;0.9415522443539024;0.0;0.008297171644489018;870;86.86377908343125;86.977;83.348;89.451;6.102999999999994;10.803126912819913;59.83650190114068;37.66861111111111;2260.116666666667;135607;1.569525462962963;0.526;67.76966489981139;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;11.926145841813208;
2019-11-20 23:38:10;38.00194444444445;1574293959;130.13446748251445;68.45072989580261;-0.005592090149920233;89.62930534051242;0.9503111164665078;0.0;0.007650252583148764;870;87.19903290246769;87.277;84.195;89.781;5.586000000000013;10.803126912819913;59.83650190114068;38.00194444444445;2280.116666666667;136807;1.5834143518518518;0.526;68.45072989580261;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;12.046000063933876;
2019-11-20 23:58:10;38.335277777777776;1574295160;-36.67179694571126;-19.289365193444123;0.001575846879363773;89.21622587940263;0.0374665598025864;0.051689631523934056;0.09574437395866806;870;89.30328037383177;89.316;88.663;89.994;1.331000000000003;10.803126912819913;59.83650190114068;38.335277777777776;2300.116666666667;138007;1.5973032407407408;0.526;-19.289365193444123;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;-3.394553932546453;
2019-11-21 00:18:10;38.66861111111111;1574296360;128.42621344171042;67.55218827033968;-0.0055186836898183;89.99272230679196;0.9527183935212569;0.0;0.007467034981410773;870;87.59064705882354;87.711;84.795;89.994;5.198999999999998;10.803126912819913;59.83650190114068;38.66861111111111;2320.116666666667;139207;1.6111921296296297;0.526;67.55218827033968;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;11.887874175513842;
2019-11-21 00:38:10;39.00194444444445;1574297559;135.56740998280506;71.30845765095546;-0.005825552543309904;90.24176406011709;0.9497561833084032;0.0;0.00769285357349121;870;87.71326204465335;87.768;84.795;90.463;5.667999999999992;10.803126912819913;59.83650190114068;39.00194444444445;2340.116666666667;140407;1.6250810185185185;0.526;71.30845765095546;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;12.54890468998649;
2019-11-21 00:58:10;39.335277777777776;1574298760;135.9913406496289;71.53144518170481;-0.005843769534949827;90.29717494397843;0.9549879405994943;0.0;0.007277043630527092;870;87.75523122065727;87.882;84.722;90.228;5.506;10.803126912819913;59.83650190114068;39.335277777777776;2360.116666666667;141607;1.6389699074074073;0.526;71.53144518170481;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;12.58814616796272;
