AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1571822094
Flush time ,s: 540
Wait time, s: 60
Measurement time, s: 600
Mass of fish, kg: 0.444
Fish length - width - heigth, cm: 35.5;4.5;6.8;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.556
Salinity: 0.4
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-10-23 18:04:58;7.001111111111111;1571847298;239.114770943668;106.16695829898859;-0.008645397413183015;100.93590460114386;0.9657423244068415;0.0;0.007665573794610221;600;98.35174358974359;98.267;95.773;101.433;5.660000000000011;10.809857401257895;71.07207207207207;7.001111111111111;420.06666666666666;25204;0.29171296296296295;0.444;106.16695829898859;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;22.120067089492156;
2019-10-23 18:24:58;7.334444444444444;1571848498;198.83675895540085;88.28352097619798;-0.0071891117170829015;100.77949273898332;0.9554328328172895;0.0;0.0087582925723359;600;98.62369639794167;98.697;96.233;100.857;4.623999999999995;10.809857401257895;71.07207207207207;7.334444444444444;440.06666666666666;26404;0.30560185185185185;0.444;88.28352097619798;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.394022379264975;
2019-10-23 18:44:59;7.668055555555555;1571849698;250.53726774720013;111.23854687975685;-0.009058387476187583;100.83306782623687;0.9737223273459549;0.0;0.006702171182081467;600;98.11190971039183;97.989;95.129;101.233;6.103999999999999;10.809857401257895;71.07207207207207;7.668055555555555;460.0833333333333;27605;0.31950231481481484;0.444;111.23854687975685;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;23.176741232316925;
2019-10-23 19:04:59;8.001388888888888;1571850899;197.81517552174734;87.82993793165582;-0.007152175501307509;100.64375967137809;0.9528704781922477;0.0;0.008998808799343087;600;98.4961352739726;98.493;95.898;100.725;4.826999999999998;10.809857401257895;71.07207207207207;8.001388888888888;480.0833333333333;28805;0.33339120370370373;0.444;87.82993793165582;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.29951757723728;
2019-10-23 19:24:59;8.334722222222222;1571852098;201.8330873998365;89.6138908055274;-0.0072974465141359595;100.88852314739957;0.964456868156705;0.0;0.00779470912416999;600;98.70832708688245;98.762;96.17;101.167;4.997;10.809857401257895;71.07207207207207;8.334722222222222;500.0833333333333;30005;0.34728009259259257;0.444;89.6138908055274;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.67120720541143;
2019-10-23 19:44:59;8.668055555555556;1571853298;202.6528745895831;89.9778763177749;-0.007327086615504959;100.9811283315894;0.9615241805525703;0.0;0.008102986792626788;600;98.78775;98.848;96.212;101.211;4.998999999999995;10.809857401257895;71.07207207207207;8.668055555555556;520.0833333333334;31205;0.36116898148148147;0.444;89.9778763177749;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.74704420855739;
2019-10-23 20:04:59;9.001388888888888;1571854499;260.85527003971157;115.81973989763193;-0.009431443603071146;101.1190041208948;0.976923822594081;0.0;0.006302224480363531;600;98.29969811320754;98.246;95.026;101.433;6.407000000000011;10.809857401257895;71.07207207207207;9.001388888888888;540.0833333333334;32405;0.37505787037037036;0.444;115.81973989763193;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;24.1312406220416;
2019-10-23 20:24:59;9.335;1571855699;198.2003724954567;88.00096538798277;-0.007166102624700723;100.70229718666933;0.9639530326909955;0.0;0.007849760985963827;600;98.55123339011924;98.568;96.065;100.99;4.924999999999997;10.809857401257895;71.07207207207207;9.335;560.1;33606;0.38895833333333335;0.444;88.00096538798277;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.33515143986941;
2019-10-23 20:44:59;9.668055555555556;1571856899;200.09061483754084;88.84023298786813;-0.007234445940297873;100.8404326998766;0.9564493403540459;0.0;0.008635568732802862;600;98.66788907849829;98.708;95.919;101.123;5.204000000000008;10.809857401257895;71.07207207207207;9.668055555555556;580.0833333333334;34805;0.40283564814814815;0.444;88.84023298786813;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.51001427773295;
2019-10-23 21:05:00;10.001666666666667;1571858099;256.65398915446104;113.95437118458071;-0.009279542728214872;100.81235055151569;0.9711248171579152;0.0;0.007043700463784174;600;98.02696232876713;97.904;94.758;100.968;6.210000000000008;10.809857401257895;71.07207207207207;10.001666666666667;600.1;36006;0.4167361111111111;0.444;113.95437118458071;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;23.742587864720154;
2019-10-23 21:25:00;10.335;1571859299;196.1744271798624;87.1014456678589;-0.007092852852963221;100.29616542248102;0.9600119445801651;0.0;0.008281916838373048;600;98.17848205128205;98.31;95.606;100.526;4.920000000000002;10.809857401257895;71.07207207207207;10.335;620.1;37206;0.430625;0.444;87.1014456678589;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.147734969846542;
2019-10-23 21:45:00;10.668611111111112;1571860500;201.60124075583312;89.5109508955899;-0.007289063902018725;100.56391045614784;0.9541847943956826;0.0;0.008872445240377688;601;98.37880136986301;98.375;95.752;101.078;5.326000000000008;10.809857401257895;71.07207207207207;10.668611111111112;640.1166666666667;38407;0.44452546296296297;0.444;89.5109508955899;16.01879833329676;17.658794131626557;0.4974308206091988;-0.4443359375;18.649759499359693;
2019-10-23 22:05:00;11.001666666666667;1571861700;199.62965266765875;88.63556578444049;-0.007217779461956338;100.66366671509017;0.9551254864972143;0.0;0.008765838258916393;600;98.50590784982936;98.547;95.961;101.078;5.117000000000004;10.809857401257895;71.07207207207207;11.001666666666667;660.1;39606;0.45840277777777777;0.444;88.63556578444049;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.46737151633737;
2019-10-23 22:25:00;11.335277777777778;1571862900;244.8972266032712;108.73436861185242;-0.008854467003506051;100.8638442737969;0.9687653644376728;0.0;0.007313273207257126;601;98.20921160409556;98.353;95.109;101.056;5.947000000000003;10.809857401257895;71.07207207207207;11.335277777777778;680.1166666666667;40807;0.47230324074074076;0.444;108.73436861185242;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;22.65499141318678;
2019-10-23 22:45:01;11.668611111111112;1571864101;248.26009736531935;110.2274832302018;-0.008976054449034161;99.93392536073759;0.9667000870700495;0.0;0.007570655474927682;600;97.242756432247;97.223;94.532;100.131;5.599000000000004;10.809857401257895;71.07207207207207;11.668611111111112;700.1166666666667;42007;0.48619212962962965;0.444;110.2274832302018;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;22.96608439408557;
2019-10-23 23:05:01;12.001944444444444;1571865300;199.76535259871744;88.69581655383054;-0.0072226858080942785;99.98503422163888;0.9598506594166543;0.0;0.008312872934534978;600;97.82467066895369;97.84;95.233;100.197;4.963999999999999;10.809857401257895;71.07207207207207;12.001944444444444;720.1166666666667;43207;0.5000810185185185;0.444;88.69581655383054;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.479924867045114;
2019-10-23 23:25:01;12.335277777777778;1571866501;201.92543611360338;89.6548936344399;-0.007300785460232681;100.36250779280367;0.955686092488341;0.0;0.008710911468718668;600;98.17730546075084;98.182;95.067;100.725;5.658000000000001;10.809857401257895;71.07207207207207;12.335277777777778;740.1166666666667;44407;0.5139699074074074;0.444;89.6548936344399;16.135670570632815;17.78763168459894;0.5010600474534912;-0.445556640625;18.67975021484615;
2019-10-23 23:45:01;12.668611111111112;1571867701;224.3199971840513;99.59807874971878;-0.00811047981572455;100.55736589820229;0.9663667959284744;0.0;0.007595385896393826;600;98.13541025641025;98.182;95.295;100.703;5.408000000000001;10.809857401257895;71.07207207207207;12.668611111111112;760.1166666666667;45607;0.5278587962962963;0.444;99.59807874971878;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;20.7514298160814;
2019-10-24 00:05:01;13.002222222222223;1571868901;194.8111312172955;86.4961422604792;-0.007043561730789278;100.416806327477;0.9650400595370223;0.0;0.007757062238130273;601;98.30203430531732;98.267;95.94;100.703;4.763000000000005;10.809857401257895;71.07207207207207;13.002222222222223;780.1333333333333;46808;0.5417592592592593;0.444;86.4961422604792;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.021618971090792;
2019-10-24 00:25:01;13.335555555555555;1571870101;230.6896616256661;102.42620976179575;-0.008340780437760794;100.67004506891286;0.9625785206875869;0.0;0.00798438417484219;601;98.1659558573854;98.31;95.109;100.769;5.660000000000011;10.809857401257895;71.07207207207207;13.335555555555555;800.1333333333333;48008;0.5556481481481481;0.444;102.42620976179575;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;21.340675742755106;
2019-10-24 00:45:02;13.668888888888889;1571871301;209.03487133060773;92.81148287078983;-0.007557833122289333;100.24709194466978;0.9566800624018077;0.0;0.008620047000364587;600;97.97994871794872;97.946;95.15;100.659;5.509;10.809857401257895;71.07207207207207;13.668888888888889;820.1333333333333;49208;0.5695370370370371;0.444;92.81148287078983;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;19.337430973537472;
2019-10-24 01:05:02;14.0025;1571872502;205.868814272989;91.40575353720712;-0.007443361643225519;100.20147680987431;0.9654978692656485;0.0;0.007686285903053475;600;97.97876962457337;98.04249999999999;95.212;100.659;5.447000000000003;10.809857401257895;71.07207207207207;14.0025;840.15;50409;0.5834375;0.444;91.40575353720712;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;19.044544865969552;
2019-10-24 01:25:02;14.335833333333333;1571873702;204.22895044242858;90.6776539964383;-0.007384070975138606;100.25440107910312;0.9572006550712442;0.0;0.008568095205610832;601;98.04502393162392;98.096;95.357;100.504;5.147000000000006;10.809857401257895;71.07207207207207;14.335833333333333;860.15;51609;0.5973263888888889;0.444;90.6776539964383;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.89284408309247;
2019-10-24 01:45:03;14.669166666666667;1571874902;229.86836361390874;102.06155344457548;-0.008311085711340182;100.07898813966905;0.9699293219555146;0.0;0.0071942171800607945;600;97.5825831903945;97.499;94.779;100.263;5.484000000000009;10.809857401257895;71.07207207207207;14.669166666666667;880.15;52809;0.6112152777777777;0.444;102.06155344457548;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;21.264698976247363;
2019-10-24 02:05:03;15.0025;1571876103;210.59116783307812;93.50247851788669;-0.007614102342728971;100.0991224240015;0.9607973141485489;0.0;0.00817916751977055;600;97.81513775510204;97.85050000000001;94.964;100.285;5.320999999999998;10.809857401257895;71.07207207207207;15.0025;900.15;54009;0.6251041666666667;0.444;93.50247851788669;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;19.48140109679639;
2019-10-24 02:25:03;15.335833333333333;1571877303;259.10621417150605;115.04315909214868;-0.009368205004222481;100.03741652364513;0.973844982994123;0.0;0.006692233410735308;600;97.23170307167236;97.191;94.204;100.044;5.840000000000003;10.809857401257895;71.07207207207207;15.335833333333333;920.15;55209;0.6389930555555555;0.444;115.04315909214868;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;23.969438684857675;
2019-10-24 02:45:03;15.669166666666667;1571878503;252.1157315697625;111.93938481697455;-0.009115458174892342;99.35065585924974;0.9723575462775997;0.0;0.006903578997132982;600;96.61985567010309;96.72649999999999;93.471;99.39;5.918999999999997;10.809857401257895;71.07207207207207;15.669166666666667;940.15;56409;0.6528819444444445;0.444;111.93938481697455;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;23.322762013532657;
2019-10-24 03:05:03;16.0025;1571879703;212.41050554336957;94.31026446125608;-0.00767988204120676;99.25911404595165;0.963452028665378;0.0;0.007890646494633642;600;96.96138200339558;97.011;94.04;99.411;5.370999999999995;10.809857401257895;71.07207207207207;16.0025;960.15;57609;0.6667708333333333;0.444;94.31026446125608;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;19.64970467775572;
2019-10-24 03:25:03;16.336111111111112;1571880903;221.59422797276224;98.38783721990643;-0.008011927317293728;99.45635549504722;0.9725217383846246;0.0;0.006859432763322843;601;97.0613771331058;97.0215;94.183;99.607;5.423999999999992;10.809857401257895;71.07207207207207;16.336111111111112;980.1666666666666;58810;0.6806712962962963;0.444;98.38783721990643;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;20.499273926312505;
2019-10-24 03:45:03;16.669444444444444;1571882103;203.79929601777448;90.48688743189187;-0.0073685364548879;99.51226476486428;0.9573637006541242;0.0;0.008537128497592326;601;97.2971345826235;97.329;94.224;99.803;5.5789999999999935;10.809857401257895;71.07207207207207;16.669444444444444;1000.1666666666666;60010;0.6945601851851851;0.444;90.48688743189187;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.853097543549396;
2019-10-24 04:05:03;17.002777777777776;1571883303;202.51875353751618;89.91832657065719;-0.007322237355076519;99.80963620788566;0.9592979770463794;0.0;0.008355524559117236;601;97.61919829059829;97.712;94.902;100.131;5.228999999999999;10.809857401257895;71.07207207207207;17.002777777777776;1020.1666666666666;61210;0.7084490740740741;0.444;89.91832657065719;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;18.734636917037403;
2019-10-24 04:25:04;17.336111111111112;1571884504;235.2114945119968;104.43390356332658;-0.008504271142178796;99.720605007165;0.9745323480109399;0.0;0.006603710557857015;600;97.17385153583618;97.202;94.347;99.978;5.631;10.809857401257895;71.07207207207207;17.336111111111112;1040.1666666666667;62410;0.7223379629629629;0.444;104.43390356332658;16.135670570632815;17.78763168459894;0.5010600474534912;-0.44677734375;21.758982175345466;
