AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1573510780
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.488
Fish length - width - heigth, cm: 37;4.5;7;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.512
Salinity: 0.5
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-12 05:05:12;7.0008333333333335;1573535982;257.80480786437244;125.80874623781375;-0.010265565719629818;92.19736075981862;0.9743992326915525;0.0;0.005488036969139706;871;87.72746596244133;87.73;83.009;92.483;9.474000000000004;10.803126912819913;64.57377049180329;7.0008333333333335;420.05;25203;0.2917013888888889;0.488;125.80874623781375;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;23.863906250924373;
2019-11-12 05:25:13;7.333888888888889;1573537182;259.1358693356044;126.45830423577495;-0.010318567442611597;92.195724073738;0.9788662761505634;0.0;0.004992178298305403;869;87.71384823529411;87.806;82.529;92.282;9.753;10.803126912819913;64.57377049180329;7.333888888888889;440.03333333333336;26402;0.3055787037037037;0.488;126.45830423577495;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;23.98711701036222;
2019-11-12 05:45:13;7.6675;1573538382;254.01816931314286;123.96086662481372;-0.010114785029284501;92.24971323439077;0.9757249934679035;0.0;0.005353502040654085;870;87.85687043580684;87.92;82.902;92.623;9.721000000000004;10.803126912819913;64.57377049180329;7.6675;460.05;27603;0.31947916666666665;0.488;123.96086662481372;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;23.51339305397803;
2019-11-12 06:05:12;8.000833333333333;1573539582;259.1874163605419;126.48345918394443;-0.01032062000081069;92.25807014787277;0.9782733834538232;0.0;0.005058738203333581;870;87.77366980023503;87.825;82.6;92.603;10.003;10.803126912819913;64.57377049180329;8.000833333333333;480.05;28803;0.33336805555555554;0.488;126.48345918394443;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;23.99188850155671;
2019-11-12 06:25:13;8.334166666666667;1573540782;254.84539540604368;124.36455295814932;-0.01014772446083356;92.13226971356893;0.9773615630165753;0.0;0.005169892517868256;870;87.7289222614841;87.863;82.281;92.322;10.040999999999997;10.803126912819913;64.57377049180329;8.334166666666667;500.05;30003;0.34725694444444444;0.488;124.36455295814932;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;23.58996589252528;
2019-11-12 06:45:13;8.6675;1573541982;249.67730065652458;121.842522720384;-0.009941935372817897;92.20400180808245;0.9734000289048697;0.0;0.005607320769470746;870;87.88196816037735;87.977;83.223;92.322;9.099000000000004;10.803126912819913;64.57377049180329;8.6675;520.05;31203;0.36114583333333333;0.488;121.842522720384;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;23.11157710831261;
2019-11-12 07:05:13;9.000833333333333;1573543182;277.2479773828627;135.297012962837;-0.011039776007418435;92.46639617190017;0.9798074382145202;0.0;0.004874008108501763;870;87.66840845070422;87.882;82.157;92.342;10.185000000000002;10.803126912819913;64.57377049180329;9.000833333333333;540.05;32403;0.3750347222222222;0.488;135.297012962837;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;25.663678638622358;
2019-11-12 07:25:13;9.334166666666667;1573544382;273.97902669761606;133.70176502843663;-0.010909609202650066;91.79768571867899;0.9796471279315682;0.0;0.004899084443300066;870;87.06902470588236;87.052;81.964;91.983;10.019000000000005;10.803126912819913;64.57377049180329;9.334166666666667;560.05;33603;0.3889236111111111;0.488;133.70176502843663;17.07064846932123;18.940040925163043;0.5118929979773795;-0.46630859375;25.361085629058856;
2019-11-12 07:45:13;9.6675;1573545583;349.38486827622086;170.4998157187958;-0.013912204960198531;91.569655473509;0.9886418761265835;0.0;0.003659783327147989;870;85.52164352941176;85.703;78.876;91.466;12.58999999999999;10.803126912819913;64.57377049180329;9.6675;580.05;34803;0.4028125;0.488;170.4998157187958;26.887916405549596;29.83238967334446;0.8062808019822827;-0.67138671875;32.34108708485235;
2019-11-12 08:05:13;10.000833333333333;1573546782;505.54459864972796;246.70576414106725;-0.02013035111576698;90.06654824491005;0.9932040752065019;0.0;0.002829244217587792;870;81.32408578143361;81.665;71.925;90.17;18.245000000000005;10.803126912819913;64.57377049180329;10.000833333333333;600.05;36003;0.4167013888888889;0.488;246.70576414106725;36.938928816450066;40.98408005838734;1.1076778394158742;-0.88134765625;46.79613622328232;
2019-11-12 08:25:13;10.334166666666667;1573547983;516.1870336143587;251.89927240380703;-0.020554123722846433;85.37518303106171;0.9952610231309339;0.0;0.0023639831046734926;870;76.46973411764705;76.276;67.568;85.252;17.683999999999997;10.803126912819913;64.57377049180329;10.334166666666667;620.05;37203;0.43059027777777775;0.488;251.89927240380703;17.53813741866544;19.458724198885967;0.5259114648347559;-0.47607421875;47.78126164581174;
2019-11-12 08:45:13;10.6675;1573549183;316.1401283421185;154.2763826309538;-0.012588428008742027;83.38262361869695;0.9781452087681219;0.0;0.005073638100132554;870;77.901642773208;78.119;71.465;82.777;11.311999999999998;10.803126912819913;64.57377049180329;10.6675;640.05;38403;0.44447916666666665;0.488;154.2763826309538;8.305230669117332;9.214729542858203;0.24904674440157307;-0.283203125;29.263761399207446;
2019-11-12 09:05:13;11.000833333333333;1573550383;250.67808974350817;122.33090779483199;-0.009981785933515442;84.66804116854694;0.9734221966979527;0.0;0.0056016740732324;870;80.34189517078916;80.568;75.134;84.394;9.260000000000005;10.803126912819913;64.57377049180329;11.000833333333333;660.05;39603;0.45836805555555554;0.488;122.33090779483199;8.422102906453386;9.344400361288935;0.25255136111591714;-0.28564453125;23.20421594288892;
2019-11-12 09:25:13;11.334166666666667;1573551583;241.80060034661258;117.99869296914694;-0.009628291940970929;87.05238169736003;0.9698683247234688;0.0;0.005964443570304154;870;82.87079976442875;83.045;78.253;86.827;8.573999999999998;10.803126912819913;64.57377049180329;11.334166666666667;680.05;40803;0.47225694444444444;0.488;117.99869296914694;8.305230669117332;9.214729542858203;0.24904674440157307;-0.283203125;22.382464104876092;
2019-11-12 09:45:14;11.667777777777777;1573552783;211.15699078536088;103.0446115032561;-0.008408089763813707;88.82783465655768;0.9651092069220188;0.0;0.00641442149831118;869;85.17341176470589;85.252;80.845;88.701;7.8559999999999945;10.803126912819913;64.57377049180329;11.667777777777777;700.0666666666667;42004;0.4861574074074074;0.488;103.0446115032561;8.305230669117332;9.214729542858203;0.24904674440157307;-0.283203125;19.54591411258753;
2019-11-12 10:05:13;12.001111111111111;1573553983;219.91361558497212;107.31784440546639;-0.008756771032046069;90.44848416224599;0.9678663225273323;0.0;0.0061557686429635295;871;86.64697411764706;86.734;82.14;90.796;8.656000000000006;10.803126912819913;64.57377049180329;12.001111111111111;720.0666666666667;43204;0.5000462962962963;0.488;107.31784440546639;8.305230669117332;9.214729542858203;0.24904674440157307;-0.283203125;20.356478023414116;
2019-11-12 10:25:14;12.334444444444445;1573555183;218.5361267361966;106.64562984726393;-0.00870192061082118;91.33088909800531;0.9650228423812136;0.0;0.006422355341723261;869;87.54935176470588;87.579;83.295;91.407;8.111999999999995;10.803126912819913;64.57377049180329;12.334444444444445;740.0666666666667;44404;0.5139351851851852;0.488;106.64562984726393;8.422102906453386;9.344400361288935;0.25255136111591714;-0.28564453125;20.228969676998144;
